20	25
20	32
20	34
20	36
20	40
20	41
20	44
20	45
20	56
20	60
20	62
20	64
20	65
20	67
20	68
20	70
20	75
20	77
20	80
20	81
20	86
20	88
20	96
21	69
21	33
21	80
21	45
21	61
21	48
21	99
21	75
21	83
21	52
21	24
21	59
21	92
21	29
22	97
22	37
22	70
22	71
22	41
22	55
22	90
22	63
23	35
23	50
23	73
23	91
24	29
24	32
24	33
24	34
24	45
24	47
24	48
24	51
24	52
24	57
24	58
24	60
24	61
24	62
24	64
24	67
24	68
24	69
24	75
24	77
24	80
24	81
24	83
24	87
24	88
24	92
24	96
24	99
25	26
25	30
25	38
25	39
25	40
25	53
25	56
25	65
25	72
25	81
25	82
25	85
25	86
25	88
25	96
25	98
26	98
26	39
26	42
26	94
26	78
26	53
26	85
26	56
26	95
26	30
26	31
27	66
27	35
27	43
27	76
27	46
27	79
27	49
27	50
27	51
27	52
27	54
27	89
27	28
28	59
28	76
28	46
28	79
28	49
28	51
28	52
28	89
28	83
28	84
28	58
29	32
29	33
29	34
29	45
29	47
29	48
29	57
29	60
29	61
29	62
29	64
29	67
29	68
29	69
29	75
29	77
29	80
29	87
29	92
29	99
30	98
30	37
30	39
30	42
30	94
30	78
30	93
30	53
30	55
30	95
30	90
30	85
30	31
31	39
31	94
31	93
31	53
31	55
31	90
31	95
32	33
32	34
32	36
32	44
32	45
32	47
32	57
32	60
32	61
32	62
32	64
32	67
32	68
32	69
32	75
32	77
32	80
32	81
32	86
32	87
32	96
32	99
33	45
33	47
33	48
33	51
33	52
33	59
33	60
33	61
33	62
33	67
33	69
33	75
33	77
33	80
33	83
33	87
33	92
33	99
34	36
34	40
34	44
34	45
34	47
34	57
34	60
34	62
34	64
34	65
34	67
34	68
34	69
34	70
34	75
34	77
34	80
34	81
34	86
34	87
34	88
34	96
35	65
35	66
35	91
35	38
35	72
35	43
35	76
35	82
35	50
35	54
35	89
35	58
36	41
36	44
36	47
36	57
36	62
36	63
36	64
36	67
36	70
36	71
36	74
36	86
36	87
36	96
36	97
37	97
37	70
37	39
37	41
37	55
37	90
37	95
37	93
37	63
38	65
38	66
38	40
38	43
38	82
38	72
38	50
38	54
38	89
38	56
38	58
38	91
38	88
39	98
39	42
39	55
39	94
39	85
39	53
39	40
39	56
39	95
39	90
40	44
40	45
40	56
40	60
40	65
40	66
40	68
40	72
40	77
40	81
40	82
40	86
40	88
40	96
41	96
41	97
41	70
41	71
41	44
41	74
41	86
41	63
42	98
42	94
42	78
42	53
42	56
42	91
42	85
43	46
43	49
43	50
43	51
43	52
43	54
43	58
43	60
43	65
43	66
43	68
43	72
43	76
43	77
43	79
43	81
43	82
43	88
43	89
44	57
44	62
44	63
44	64
44	67
44	68
44	70
44	71
44	74
44	77
44	81
44	86
44	87
44	96
44	97
45	47
45	57
45	58
45	60
45	61
45	62
45	64
45	65
45	67
45	68
45	69
45	75
45	77
45	80
45	81
45	86
45	87
45	88
45	92
45	96
45	99
46	49
46	51
46	52
46	54
46	58
46	60
46	66
46	76
46	79
46	80
46	83
46	84
46	89
46	92
47	57
47	61
47	62
47	64
47	67
47	69
47	75
47	77
47	80
47	87
47	92
47	99
48	69
48	61
48	80
48	99
48	75
48	83
48	52
48	84
48	59
48	92
49	51
49	52
49	54
49	58
49	59
49	60
49	66
49	76
49	79
49	80
49	83
49	84
49	89
49	92
50	66
50	72
50	76
50	91
50	79
50	82
50	54
50	89
50	58
51	52
51	54
51	58
51	59
51	60
51	66
51	76
51	79
51	80
51	83
51	84
51	89
51	92
52	54
52	58
52	59
52	60
52	76
52	79
52	80
52	83
52	84
52	89
52	92
53	98
53	94
53	78
53	93
53	85
53	55
53	56
53	95
53	90
54	66
54	65
54	72
54	76
54	82
54	79
54	89
54	58
55	90
55	95
55	93
56	65
56	66
56	68
56	72
56	81
56	82
56	85
56	86
56	88
56	96
56	98
57	64
57	67
57	69
57	96
57	74
57	75
57	87
57	62
58	60
58	65
58	66
58	68
58	72
58	75
58	76
58	77
58	79
58	80
58	81
58	83
58	88
58	89
58	92
59	92
59	99
59	83
59	84
59	61
60	61
60	64
60	65
60	66
60	67
60	68
60	69
60	75
60	77
60	80
60	81
60	86
60	88
60	92
60	96
61	62
61	64
61	67
61	69
61	75
61	77
61	80
61	83
61	87
61	92
61	99
62	64
62	67
62	68
62	69
62	75
62	77
62	80
62	87
62	96
62	99
63	97
63	70
63	71
63	74
64	67
64	68
64	69
64	74
64	75
64	77
64	80
64	81
64	86
64	87
64	96
65	66
65	68
65	72
65	77
65	81
65	82
65	86
65	88
65	96
66	68
66	72
66	76
66	77
66	79
66	81
66	82
66	88
66	89
67	68
67	69
67	75
67	77
67	80
67	81
67	86
67	87
67	88
67	92
67	96
67	99
68	69
68	75
68	77
68	80
68	81
68	86
68	88
68	92
68	96
69	75
69	77
69	80
69	81
69	87
69	92
69	96
69	99
70	96
70	97
70	71
70	74
70	86
71	96
71	97
71	86
71	74
72	82
72	89
72	91
72	88
73	91
74	97
75	77
75	80
75	81
75	87
75	88
75	92
75	96
75	99
76	79
76	89
77	80
77	81
77	86
77	87
77	88
77	92
77	96
77	99
78	98
78	94
78	82
78	91
78	85
79	89
79	84
80	81
80	83
80	87
80	88
80	92
80	96
80	99
81	86
81	88
81	92
81	96
82	98
82	88
82	91
83	84
83	92
83	99
84	89
85	98
85	94
85	91
86	88
86	96
87	96
87	99
88	96
90	95
90	93
91	98
92	99
93	95
94	98
94	95
98	0
37	0
39	0
8	0
42	0
94	0
13	0
93	0
85	0
53	0
55	0
56	0
25	0
26	0
95	0
90	0
30	0
31	0
2	1
3	1
4	1
7	1
10	1
11	1
19	1
21	1
24	1
28	1
29	1
33	1
43	1
45	1
46	1
48	1
49	1
51	1
52	1
58	1
59	1
60	1
61	1
67	1
68	1
69	1
75	1
77	1
80	1
81	1
83	1
84	1
92	1
99	1
3	2
4	2
10	2
11	2
21	2
24	2
28	2
33	2
45	2
46	2
48	2
49	2
51	2
52	2
58	2
59	2
61	2
69	2
75	2
79	2
80	2
83	2
84	2
92	2
99	2
4	3
7	3
10	3
11	3
19	3
21	3
24	3
29	3
33	3
45	3
46	3
48	3
49	3
51	3
52	3
58	3
59	3
60	3
61	3
67	3
68	3
69	3
75	3
77	3
80	3
83	3
84	3
92	3
99	3
7	4
10	4
11	4
19	4
21	4
24	4
29	4
32	4
33	4
45	4
46	4
47	4
48	4
49	4
51	4
52	4
58	4
59	4
60	4
61	4
62	4
67	4
68	4
69	4
75	4
77	4
80	4
83	4
92	4
99	4
65	5
66	5
35	5
38	5
72	5
9	5
43	5
76	5
46	5
79	5
49	5
50	5
51	5
52	5
54	5
89	5
84	5
58	5
27	5
28	5
32	6
64	6
67	6
36	6
7	6
74	6
44	6
47	6
87	6
57	6
29	6
62	6
10	7
12	7
18	7
19	7
20	7
24	7
29	7
32	7
33	7
34	7
36	7
44	7
45	7
47	7
57	7
60	7
61	7
62	7
64	7
67	7
68	7
69	7
75	7
77	7
80	7
81	7
86	7
87	7
88	7
92	7
96	7
99	7
65	8
98	8
88	8
81	8
39	8
40	8
9	8
42	8
12	8
17	8
82	8
20	8
53	8
86	8
72	8
56	8
25	8
26	8
30	8
85	8
65	9
66	9
35	9
38	9
43	9
82	9
78	9
15	9
40	9
50	9
19	9
88	9
54	9
23	9
56	9
25	9
91	9
72	9
11	10
19	10
21	10
24	10
29	10
33	10
34	10
43	10
45	10
46	10
48	10
49	10
51	10
52	10
58	10
59	10
60	10
61	10
67	10
68	10
69	10
75	10
77	10
80	10
81	10
83	10
88	10
92	10
99	10
21	11
24	11
28	11
29	11
33	11
45	11
46	11
48	11
49	11
51	11
52	11
58	11
59	11
60	11
61	11
69	11
75	11
80	11
83	11
84	11
92	11
99	11
16	12
17	12
18	12
19	12
20	12
25	12
32	12
34	12
36	12
40	12
41	12
44	12
45	12
56	12
60	12
63	12
64	12
65	12
67	12
68	12
70	12
71	12
77	12
81	12
86	12
88	12
96	12
97	12
97	13
37	13
70	13
39	13
41	13
71	13
17	13
22	13
55	13
90	13
95	13
63	13
73	14
23	14
98	15
35	15
38	15
72	15
42	15
78	15
82	15
85	15
23	15
26	15
91	15
64	16
96	16
36	16
86	16
70	16
71	16
41	16
74	16
44	16
17	16
18	16
97	16
22	16
57	16
63	16
18	17
20	17
22	17
25	17
34	17
37	17
39	17
40	17
41	17
44	17
56	17
63	17
70	17
71	17
81	17
86	17
88	17
90	17
96	17
97	17
20	18
32	18
34	18
36	18
40	18
41	18
44	18
45	18
57	18
60	18
62	18
63	18
64	18
67	18
68	18
70	18
71	18
74	18
77	18
81	18
86	18
87	18
88	18
96	18
97	18
20	19
24	19
25	19
34	19
38	19
40	19
43	19
45	19
46	19
51	19
54	19
56	19
58	19
60	19
65	19
66	19
67	19
68	19
69	19
72	19
75	19
77	19
80	19
81	19
82	19
86	19
88	19
92	19
96	19
24	20
25	20
32	20
34	20
36	20
40	20
41	20
44	20
45	20
56	20
60	20
62	20
64	20
65	20
67	20
68	20
70	20
75	20
77	20
80	20
81	20
86	20
88	20
96	20
69	21
33	21
80	21
45	21
61	21
48	21
99	21
75	21
83	21
52	21
24	21
59	21
92	21
29	21
97	22
37	22
70	22
71	22
41	22
55	22
90	22
63	22
35	23
50	23
73	23
91	23
29	24
32	24
33	24
34	24
45	24
47	24
48	24
51	24
52	24
57	24
58	24
60	24
61	24
62	24
64	24
67	24
68	24
69	24
75	24
77	24
80	24
81	24
83	24
87	24
88	24
92	24
96	24
99	24
26	25
30	25
38	25
39	25
40	25
53	25
56	25
65	25
72	25
81	25
82	25
85	25
86	25
88	25
96	25
98	25
98	26
39	26
42	26
94	26
78	26
53	26
85	26
56	26
95	26
30	26
31	26
66	27
35	27
43	27
76	27
46	27
79	27
49	27
50	27
51	27
52	27
54	27
89	27
28	27
59	28
76	28
46	28
79	28
49	28
51	28
52	28
89	28
83	28
84	28
58	28
32	29
33	29
34	29
45	29
47	29
48	29
57	29
60	29
61	29
62	29
64	29
67	29
68	29
69	29
75	29
77	29
80	29
87	29
92	29
99	29
98	30
37	30
39	30
42	30
94	30
78	30
93	30
53	30
55	30
95	30
90	30
85	30
31	30
39	31
94	31
93	31
53	31
55	31
90	31
95	31
33	32
34	32
36	32
44	32
45	32
47	32
57	32
60	32
61	32
62	32
64	32
67	32
68	32
69	32
75	32
77	32
80	32
81	32
86	32
87	32
96	32
99	32
45	33
47	33
48	33
51	33
52	33
59	33
60	33
61	33
62	33
67	33
69	33
75	33
77	33
80	33
83	33
87	33
92	33
99	33
36	34
40	34
44	34
45	34
47	34
57	34
60	34
62	34
64	34
65	34
67	34
68	34
69	34
70	34
75	34
77	34
80	34
81	34
86	34
87	34
88	34
96	34
65	35
66	35
91	35
38	35
72	35
43	35
76	35
82	35
50	35
54	35
89	35
58	35
41	36
44	36
47	36
57	36
62	36
63	36
64	36
67	36
70	36
71	36
74	36
86	36
87	36
96	36
97	36
97	37
70	37
39	37
41	37
55	37
90	37
95	37
93	37
63	37
65	38
66	38
40	38
43	38
82	38
72	38
50	38
54	38
89	38
56	38
58	38
91	38
88	38
98	39
42	39
55	39
94	39
85	39
53	39
40	39
56	39
95	39
90	39
44	40
45	40
56	40
60	40
65	40
66	40
68	40
72	40
77	40
81	40
82	40
86	40
88	40
96	40
96	41
97	41
70	41
71	41
44	41
74	41
86	41
63	41
98	42
94	42
78	42
53	42
56	42
91	42
85	42
46	43
49	43
50	43
51	43
52	43
54	43
58	43
60	43
65	43
66	43
68	43
72	43
76	43
77	43
79	43
81	43
82	43
88	43
89	43
57	44
62	44
63	44
64	44
67	44
68	44
70	44
71	44
74	44
77	44
81	44
86	44
87	44
96	44
97	44
47	45
57	45
58	45
60	45
61	45
62	45
64	45
65	45
67	45
68	45
69	45
75	45
77	45
80	45
81	45
86	45
87	45
88	45
92	45
96	45
99	45
49	46
51	46
52	46
54	46
58	46
60	46
66	46
76	46
79	46
80	46
83	46
84	46
89	46
92	46
57	47
61	47
62	47
64	47
67	47
69	47
75	47
77	47
80	47
87	47
92	47
99	47
69	48
61	48
80	48
99	48
75	48
83	48
52	48
84	48
59	48
92	48
51	49
52	49
54	49
58	49
59	49
60	49
66	49
76	49
79	49
80	49
83	49
84	49
89	49
92	49
66	50
72	50
76	50
91	50
79	50
82	50
54	50
89	50
58	50
52	51
54	51
58	51
59	51
60	51
66	51
76	51
79	51
80	51
83	51
84	51
89	51
92	51
54	52
58	52
59	52
60	52
76	52
79	52
80	52
83	52
84	52
89	52
92	52
98	53
94	53
78	53
93	53
85	53
55	53
56	53
95	53
90	53
66	54
65	54
72	54
76	54
82	54
79	54
89	54
58	54
90	55
95	55
93	55
65	56
66	56
68	56
72	56
81	56
82	56
85	56
86	56
88	56
96	56
98	56
64	57
67	57
69	57
96	57
74	57
75	57
87	57
62	57
60	58
65	58
66	58
68	58
72	58
75	58
76	58
77	58
79	58
80	58
81	58
83	58
88	58
89	58
92	58
92	59
99	59
83	59
84	59
61	59
61	60
64	60
65	60
66	60
67	60
68	60
69	60
75	60
77	60
80	60
81	60
86	60
88	60
92	60
96	60
62	61
64	61
67	61
69	61
75	61
77	61
80	61
83	61
87	61
92	61
99	61
64	62
67	62
68	62
69	62
75	62
77	62
80	62
87	62
96	62
99	62
97	63
70	63
71	63
74	63
67	64
68	64
69	64
74	64
75	64
77	64
80	64
81	64
86	64
87	64
96	64
66	65
68	65
72	65
77	65
81	65
82	65
86	65
88	65
96	65
68	66
72	66
76	66
77	66
79	66
81	66
82	66
88	66
89	66
68	67
69	67
75	67
77	67
80	67
81	67
86	67
87	67
88	67
92	67
96	67
99	67
69	68
75	68
77	68
80	68
81	68
86	68
88	68
92	68
96	68
75	69
77	69
80	69
81	69
87	69
92	69
96	69
99	69
96	70
97	70
71	70
74	70
86	70
96	71
97	71
86	71
74	71
82	72
89	72
91	72
88	72
91	73
97	74
77	75
80	75
81	75
87	75
88	75
92	75
96	75
99	75
79	76
89	76
80	77
81	77
86	77
87	77
88	77
92	77
96	77
99	77
98	78
94	78
82	78
91	78
85	78
89	79
84	79
81	80
83	80
87	80
88	80
92	80
96	80
99	80
86	81
88	81
92	81
96	81
98	82
88	82
91	82
84	83
92	83
99	83
89	84
98	85
94	85
91	85
88	86
96	86
96	87
99	87
96	88
95	90
93	90
98	91
99	92
95	93
98	94
95	94
