# Input: ../as20graph.txt
# Nodes: 6474    Edges: 0
# Algoritm: Girvan-Newman
# Modularity: 0.577037
# Communities: 140
# NId	CommunityId
6103	0
6104	0
6109	0
6114	0
6116	0
6118	0
6127	0
6130	0
6133	0
6138	0
6139	0
6144	0
6150	0
6159	0
6161	0
6164	0
6167	0
6175	0
6177	0
6179	0
6181	0
6188	0
6194	0
6195	0
6197	0
6198	0
6199	0
6201	0
6222	0
6223	0
6224	0
6225	0
6226	0
6234	0
6242	0
6243	0
6248	0
6250	0
6254	0
6255	0
6258	0
6259	0
6266	0
6295	0
6296	0
6297	0
6299	0
6300	0
6301	0
6303	0
6304	0
6307	0
6308	0
6309	0
6311	0
6312	0
6313	0
6314	0
6315	0
6316	0
6318	0
6334	0
6337	0
6347	0
6355	0
6357	0
6359	0
6364	0
6371	0
6372	0
6375	0
6376	0
6379	0
6380	0
6382	0
6383	0
6384	0
6385	0
6386	0
6387	0
6390	0
6396	0
6402	0
6404	0
6410	0
6419	0
6430	0
6431	0
6432	0
6433	0
6437	0
6443	0
6448	0
6451	0
6456	0
6459	0
6465	0
6470	0
6474	0
6475	0
6477	0
6479	0
6480	0
6482	0
6484	0
6485	0
6501	0
6504	0
6506	0
6507	0
6512	0
6521	0
6524	0
6528	0
6530	0
6532	0
6533	0
6535	0
6536	0
6541	0
6542	0
6544	0
6550	0
6554	0
6563	0
6566	0
6569	0
6570	0
6571	0
6575	0
6580	0
6582	0
6584	0
6586	0
6587	0
6588	0
6589	0
6592	0
6594	0
6597	0
6600	0
6601	0
6602	0
6606	0
6607	0
6614	0
6620	0
6629	0
6633	0
6634	0
6640	0
6641	0
6646	0
6650	0
6652	0
6654	0
6660	0
6755	0
6913	0
6918	0
6931	0
6932	0
6933	0
6943	0
6944	0
6945	0
6946	0
6966	0
6973	0
6975	0
6979	0
6981	0
6988	0
6989	0
6991	0
6992	0
6994	0
6995	0
6996	0
7015	0
7016	0
7018	0
7021	0
7024	0
7029	0
7035	0
7037	0
7041	0
7042	0
7047	0
7057	0
7064	0
7065	0
7068	0
7070	0
7075	0
7078	0
7079	0
7089	0
7093	0
7097	0
7105	0
7106	0
7113	0
7115	0
7124	0
7127	0
7132	0
7133	0
7138	0
7144	0
7146	0
7147	0
7152	0
7153	0
7157	0
7161	0
7163	0
7168	0
7177	0
7178	0
7179	0
7180	0
7181	0
7182	0
7183	0
7192	0
7206	0
7207	0
7220	0
7222	0
7223	0
7224	0
7227	0
7228	0
7253	0
7254	0
7256	0
7258	0
7260	0
7261	0
7265	0
7267	0
7268	0
7269	0
7281	0
7284	0
7291	0
7292	0
7293	0
7309	0
7310	0
7312	0
7314	0
7317	0
7318	0
7323	0
7324	0
7334	0
7341	0
7342	0
7343	0
7344	0
7346	0
7349	0
7350	0
7354	0
7355	0
7358	0
7368	0
7371	0
7381	0
7384	0
7386	0
7392	0
7410	0
7416	0
7420	0
7424	0
7425	0
7426	0
7430	0
7431	0
7434	0
7435	0
7439	0
7452	0
7453	0
7459	0
7462	0
7466	0
7633	0
7726	0
7731	0
7737	0
7741	0
7743	0
7744	0
7748	0
7751	0
7753	0
7754	0
7757	0
7759	0
7760	0
7762	0
7764	0
7767	0
7770	0
7776	0
7778	0
7782	0
7785	0
7786	0
7789	0
7796	0
7799	0
7802	0
7809	0
7810	0
7823	0
7828	0
7833	0
7835	0
7838	0
7839	0
7843	0
7844	0
7849	0
7851	0
7853	0
7856	0
7859	0
7862	0
7867	0
7869	0
7876	0
7877	0
7881	0
7882	0
7884	0
7888	0
7891	0
7892	0
7894	0
7900	0
7902	0
7903	0
7909	0
7912	0
7914	0
7920	0
7921	0
7922	0
7923	0
7924	0
7925	0
7933	0
7942	0
7949	0
7951	0
7955	0
7958	0
7959	0
7963	0
7968	0
7977	0
8000	0
8005	0
8006	0
8008	0
8009	0
8011	0
8015	0
8016	0
8017	0
8021	0
8023	0
8025	0
8038	0
8039	0
8043	0
8048	0
8049	0
8051	0
8052	0
8057	0
8058	0
8060	0
8061	0
8062	0
8063	0
8070	0
8073	0
8074	0
8076	0
8077	0
8079	0
8080	0
8081	0
8083	0
8084	0
8085	0
8087	0
8088	0
8090	0
8091	0
8097	0
8098	0
8101	0
8105	0
8108	0
8109	0
8110	0
8112	0
8113	0
8114	0
8115	0
8118	0
8119	0
8120	0
8125	0
8126	0
8129	0
8130	0
8132	0
8133	0
8134	0
8135	0
8136	0
8138	0
8142	0
8146	0
8153	0
8155	0
8156	0
8158	0
8161	0
8169	0
8172	0
8180	0
8182	0
8185	0
8188	0
8189	0
8202	0
8363	0
8524	0
8532	0
8697	0
8760	0
8814	0
8837	0
8934	0
8979	0
9071	0
9156	0
9264	0
9329	0
9334	0
9656	0
10241	0
10242	0
10246	0
10248	0
10249	0
10251	0
10254	0
10257	0
10266	0
10267	0
10271	0
10273	0
10295	0
10296	0
10297	0
10300	0
10302	0
10311	0
10314	0
10316	0
10317	0
10319	0
10326	0
10333	0
10334	0
10337	0
10339	0
10340	0
10342	0
10352	0
10355	0
10361	0
10367	0
10382	0
10383	0
10384	0
10389	0
10392	0
10395	0
10396	0
10397	0
10399	0
10404	0
10405	0
10406	0
10409	0
10416	0
10419	0
10422	0
10424	0
10431	0
10434	0
10437	0
10440	0
10444	0
10447	0
10448	0
10450	0
10453	0
10455	0
10459	0
10464	0
10467	0
10468	0
10469	0
10470	0
10471	0
10473	0
10477	0
10484	0
10489	0
10492	0
10496	0
10499	0
10504	0
10506	0
10507	0
10510	0
10512	0
10515	0
10516	0
10517	0
10521	0
10532	0
10534	0
10536	0
10537	0
10541	0
10549	0
10552	0
10553	0
10558	0
10559	0
10563	0
10564	0
10571	0
10576	0
10577	0
10581	0
10585	0
10588	0
10594	0
10599	0
10603	0
10604	0
10613	0
10614	0
10615	0
10616	0
10618	0
10621	0
10625	0
10632	0
10634	0
10635	0
10638	0
10643	0
10647	0
10648	0
10650	0
10651	0
10655	0
10656	0
10657	0
10661	0
10665	0
10667	0
10668	0
10669	0
10672	0
10680	0
10683	0
10685	0
10689	0
10690	0
10694	0
10695	0
10696	0
10699	0
10705	0
10707	0
10710	0
10717	0
10718	0
10719	0
10721	0
10722	0
10724	0
10725	0
10726	0
10727	0
10735	0
10737	0
10738	0
10741	0
10745	0
10749	0
10750	0
10756	0
10760	0
10762	0
10769	0
10770	0
10775	0
10780	0
10782	0
10788	0
10789	0
10790	0
10791	0
10794	0
10796	0
10799	0
10800	0
10801	0
10804	0
10809	0
10810	0
10813	0
10815	0
10818	0
10819	0
10820	0
10825	0
10826	0
10827	0
10828	0
10829	0
10830	0
10832	0
10833	0
10835	0
10839	0
10840	0
10843	0
10846	0
10849	0
10850	0
10852	0
10853	0
10857	0
10858	0
10859	0
10864	0
10868	0
10873	0
10882	0
10884	0
10899	0
10904	0
10907	0
10908	0
10912	0
10914	0
10916	0
10917	0
10918	0
10920	0
10921	0
10925	0
10926	0
10928	0
10930	0
10931	0
10932	0
10933	0
10934	0
10939	0
10940	0
10942	0
10946	0
10947	0
10948	0
10949	0
10950	0
10956	0
10958	0
10960	0
10962	0
10967	0
10970	0
10971	0
10975	0
10979	0
10980	0
10981	0
10985	0
10989	0
10991	0
10994	0
10995	0
10997	0
10998	0
11003	0
11004	0
11005	0
11006	0
11009	0
11010	0
11011	0
11012	0
11015	0
11016	0
11020	0
11021	0
11025	0
11027	0
11030	0
11033	0
11036	0
11038	0
11040	0
11041	0
11043	0
11047	0
11049	0
11050	0
11055	0
11057	0
11060	0
11066	0
11069	0
11070	0
11071	0
11073	0
11074	0
11075	0
11080	0
11086	0
11089	0
11094	0
11101	0
11102	0
11104	0
11106	0
11107	0
11111	0
11114	0
11115	0
11116	0
11118	0
11121	0
11126	0
11128	0
11132	0
11133	0
11134	0
11143	0
11144	0
11145	0
11146	0
11147	0
11148	0
11151	0
11152	0
11154	0
11155	0
11159	0
11162	0
11163	0
11167	0
11168	0
11169	0
11171	0
11174	0
11176	0
11177	0
11185	0
11187	0
11188	0
11190	0
11191	0
11192	0
11196	0
11198	0
11199	0
11202	0
11204	0
11207	0
11210	0
11211	0
11212	0
11213	0
11214	0
11215	0
11217	0
11219	0
11221	0
11223	0
11225	0
11226	0
11227	0
11228	0
11231	0
11232	0
11234	0
11235	0
11238	0
11239	0
11240	0
11241	0
11244	0
11248	0
11250	0
11252	0
11255	0
11261	0
11263	0
11264	0
11267	0
11268	0
11270	0
11272	0
11277	0
11278	0
11282	0
11283	0
11286	0
11288	0
11291	0
11292	0
11296	0
11298	0
11299	0
11300	0
11302	0
11304	0
11305	0
11306	0
11316	0
11319	0
11320	0
11324	0
11325	0
11329	0
11334	0
11336	0
11337	0
11343	0
11346	0
11347	0
11349	0
11350	0
11351	0
11355	0
11357	0
11364	0
11366	0
11369	0
11374	0
11376	0
11379	0
11383	0
11386	0
11394	0
11395	0
11397	0
11400	0
11405	0
11406	0
11407	0
11409	0
11410	0
11412	0
11413	0
11417	0
11421	0
11426	0
11427	0
11428	0
11429	0
11435	0
11437	0
11438	0
11439	0
11449	0
11454	0
11456	0
11458	0
11461	0
11471	0
11472	0
11473	0
11474	0
11477	0
11483	0
11485	0
11486	0
11487	0
11491	0
11492	0
11494	0
11496	0
11504	0
11508	0
11513	0
11515	0
11518	0
11521	0
11524	0
11527	0
11528	0
11530	0
11533	0
11538	0
11539	0
11541	0
11548	0
11549	0
11550	0
11552	0
11553	0
11554	0
11560	0
11561	0
11565	0
11568	0
11570	0
11572	0
11573	0
11575	0
11578	0
11587	0
11588	0
11589	0
11590	0
11595	0
11598	0
11601	0
11603	0
11605	0
11606	0
11609	0
11610	0
11611	0
11612	0
11613	0
11614	0
11615	0
11616	0
11622	0
11624	0
11626	0
11627	0
11628	0
11629	0
11632	0
11633	0
11634	0
11635	0
11636	0
11639	0
11640	0
11641	0
11643	0
11648	0
11649	0
11653	0
11657	0
11658	0
11661	0
11663	0
11664	0
11665	0
11667	0
11676	0
11682	0
11683	0
11684	0
11685	0
11690	0
11691	0
11692	0
11694	0
11696	0
11698	0
11701	0
11702	0
11707	0
11709	0
11710	0
11712	0
11713	0
11717	0
11718	0
11721	0
11723	0
11724	0
11728	0
11729	0
11732	0
11733	0
11734	0
11738	0
11740	0
11741	0
11743	0
11746	0
11748	0
11749	0
11753	0
11754	0
11755	0
11757	0
11760	0
11762	0
11763	0
11765	0
11768	0
11770	0
11771	0
11774	0
11775	0
11778	0
11779	0
11781	0
11784	0
11789	0
11791	0
11792	0
11793	0
11794	0
11795	0
11797	0
11798	0
11804	0
11806	0
11810	0
11811	0
11813	0
11819	0
11820	0
11822	0
11831	0
11833	0
11836	0
11839	0
11840	0
11841	0
11847	0
11848	0
11849	0
11852	0
11853	0
11854	0
11855	0
11857	0
11859	0
11860	0
11866	0
11868	0
11869	0
11870	0
11875	0
11877	0
11879	0
11882	0
11883	0
11889	0
11890	0
11891	0
11892	0
11894	0
11895	0
11897	0
11900	0
11901	0
11902	0
11903	0
11904	0
11905	0
11906	0
11907	0
11910	0
11911	0
11917	0
11918	0
11924	0
11927	0
11928	0
11930	0
11933	0
11939	0
11942	0
11948	0
11950	0
11953	0
11954	0
11955	0
11959	0
11961	0
11962	0
11965	0
11966	0
11967	0
11968	0
11970	0
11971	0
11972	0
11976	0
11977	0
11979	0
11980	0
11981	0
11982	0
11985	0
11986	0
11990	0
11991	0
11996	0
12006	0
12007	0
12010	0
12011	0
12013	0
12014	0
12015	0
12016	0
12017	0
12018	0
12019	0
12020	0
12022	0
12023	0
12024	0
12025	0
12027	0
12028	0
12029	0
12031	0
12033	0
12037	0
12039	0
12041	0
12045	0
12049	0
12052	0
12053	0
12054	0
12055	0
12056	0
12057	0
12060	0
12062	0
12064	0
12065	0
12068	0
12069	0
12073	0
12079	0
12085	0
12087	0
12090	0
12097	0
12099	0
12100	0
12103	0
12111	0
12112	0
12121	0
12122	0
12128	0
12131	0
12133	0
12134	0
12139	0
12142	0
12147	0
12151	0
12153	0
12156	0
12159	0
12160	0
12163	0
12164	0
12165	0
12169	0
12178	0
12179	0
12180	0
12181	0
12184	0
12194	0
12195	0
12196	0
12197	0
12198	0
12199	0
12201	0
12202	0
12205	0
12207	0
12208	0
12209	0
12211	0
12214	0
12216	0
12218	0
12221	0
12223	0
12224	0
12228	0
12229	0
12236	0
12237	0
12238	0
12242	0
12243	0
12253	0
12259	0
12260	0
12261	0
12262	0
12268	0
12269	0
12270	0
12271	0
12272	0
12273	0
12274	0
12279	0
12281	0
12282	0
12287	0
12486	0
12491	0
13312	0
13313	0
13321	0
13322	0
13327	0
13328	0
13329	0
13330	0
13335	0
13336	0
13337	0
13339	0
13342	0
13343	0
13344	0
13346	0
13347	0
13350	0
13360	0
13363	0
13366	0
13368	0
13371	0
13372	0
13373	0
13374	0
13375	0
13378	0
13379	0
13382	0
13384	0
13387	0
13388	0
13390	0
13391	0
13393	0
13394	0
13395	0
13399	0
13401	0
13403	0
13404	0
13408	0
13409	0
13413	0
13414	0
13416	0
13417	0
13419	0
13423	0
13425	0
13426	0
13431	0
13433	0
13434	0
13435	0
13436	0
13439	0
13443	0
13444	0
13445	0
13449	0
13451	0
13454	0
13458	0
13461	0
13463	0
13464	0
13467	0
13471	0
13472	0
13473	0
13477	0
13478	0
13483	0
13488	0
13490	0
13491	0
13494	0
13496	0
13500	0
13502	0
13506	0
13507	0
13511	0
13516	0
13517	0
13523	0
13529	0
13534	0
13539	0
13540	0
13547	0
13552	0
13558	0
13559	0
13560	0
13563	0
13565	0
13567	0
13568	0
13570	0
13572	0
13573	0
13574	0
13576	0
13578	0
13586	0
13588	0
13593	0
13595	0
13596	0
13598	0
13599	0
13601	0
13602	0
13604	0
13607	0
13612	0
13613	0
13614	0
13624	0
13625	0
13627	0
13630	0
13632	0
13633	0
13635	0
13638	0
13641	0
13642	0
13645	0
13651	0
13653	0
13654	0
13659	0
13661	0
13662	0
13676	0
13680	0
13683	0
13685	0
13688	0
13689	0
13693	0
13695	0
13698	0
13701	0
13702	0
13707	0
13710	0
13713	0
13716	0
13717	0
13718	0
13722	0
13726	0
13727	0
13729	0
13731	0
13736	0
13737	0
13738	0
13740	0
13741	0
13743	0
13744	0
13750	0
13753	0
13755	0
13758	0
13760	0
13762	0
13764	0
13765	0
13766	0
13769	0
13770	0
13772	0
13775	0
13776	0
13778	0
13781	0
13782	0
13784	0
13786	0
13789	0
13790	0
13793	0
13795	0
13799	0
13800	0
13803	0
13806	0
13810	0
13812	0
13813	0
13815	0
13816	0
13817	0
13818	0
13819	0
13820	0
13824	0
13829	0
13830	0
13831	0
13832	0
13833	0
13837	0
13840	0
13842	0
13843	0
13845	0
13846	0
13848	0
13850	0
13851	0
13852	0
13855	0
13859	0
13860	0
13865	0
13866	0
13868	0
13871	0
13877	0
13880	0
13882	0
13883	0
13885	0
13887	0
13888	0
13889	0
13893	0
13894	0
13896	0
13898	0
13899	0
13900	0
13904	0
13905	0
13906	0
13908	0
13915	0
13916	0
13919	0
13920	0
13921	0
13925	0
13927	0
13930	0
13931	0
13932	0
13933	0
13939	0
13941	0
13942	0
13943	0
13944	0
13946	0
13947	0
13950	0
13951	0
13952	0
13954	0
13960	0
13963	0
13967	0
13969	0
13973	0
13976	0
13983	0
13986	0
13992	0
13996	0
13997	0
13998	0
14005	0
14008	0
14010	0
14011	0
14016	0
14018	0
14021	0
14025	0
14032	0
14033	0
14034	0
14036	0
14037	0
14039	0
14045	0
14046	0
14047	0
14051	0
14052	0
14054	0
14062	0
14063	0
14065	0
14066	0
14067	0
14070	0
14075	0
14076	0
14079	0
14082	0
14090	0
14094	0
14098	0
14103	0
14107	0
14113	0
14114	0
14120	0
14124	0
14125	0
14127	0
14133	0
14134	0
14139	0
14140	0
14143	0
14146	0
14148	0
14149	0
14150	0
14151	0
14153	0
14154	0
14155	0
14158	0
14160	0
14168	0
14171	0
14175	0
14176	0
14182	0
14188	0
14189	0
14194	0
14195	0
14196	0
14205	0
14211	0
14217	0
14219	0
14221	0
14228	0
14229	0
14237	0
14239	0
14243	0
14244	0
14257	0
14265	0
14268	0
14275	0
14276	0
14279	0
14287	0
14290	0
14291	0
14292	0
14293	0
14294	0
14297	0
14298	0
14299	0
14311	0
14315	0
14325	0
14327	0
14328	0
14329	0
14330	0
14338	0
14341	0
14342	0
14348	0
14352	0
14353	0
14356	0
14365	0
14369	0
14374	0
14375	0
14379	0
14382	0
14394	0
14397	0
14399	0
14403	0
14407	0
14418	0
14419	0
14426	0
14427	0
14431	0
14435	0
14439	0
14440	0
14447	0
14448	0
14461	0
14462	0
14473	0
14484	0
14486	0
14506	0
14517	0
14523	0
64333	0
65105	0
7	1
224	1
517	1
702	1
719	1
786	1
790	1
1104	1
1136	1
1137	1
1140	1
1200	1
1220	1
1257	1
1270	1
1273	1
1290	1
1670	1
1755	1
1759	1
1835	1
1836	1
1841	1
1849	1
1850	1
1877	1
1880	1
1882	1
1888	1
1889	1
1890	1
1901	1
1902	1
1903	1
1922	1
2007	1
2028	1
2043	1
2047	1
2108	1
2109	1
2110	1
2119	1
2120	1
2131	1
2134	1
2135	1
2529	1
2561	1
2571	1
2586	1
2603	1
2607	1
2612	1
2647	1
2686	1
2818	1
2822	1
2830	1
2856	1
2861	1
2863	1
2871	1
2874	1
3083	1
3209	1
3228	1
3240	1
3246	1
3248	1
3255	1
3257	1
3262	1
3265	1
3272	1
3286	1
3292	1
3293	1
3300	1
3303	1
3304	1
3320	1
3324	1
3328	1
3330	1
3333	1
3334	1
3336	1
3342	1
3344	1
3352	1
3615	1
3745	1
3917	1
4269	1
4546	1
4589	1
4618	1
4983	1
5089	1
5378	1
5379	1
5381	1
5385	1
5388	1
5390	1
5391	1
5392	1
5398	1
5399	1
5400	1
5401	1
5403	1
5405	1
5407	1
5409	1
5413	1
5417	1
5418	1
5419	1
5423	1
5424	1
5427	1
5428	1
5430	1
5432	1
5434	1
5435	1
5459	1
5462	1
5463	1
5466	1
5481	1
5482	1
5484	1
5490	1
5492	1
5494	1
5496	1
5499	1
5500	1
5503	1
5506	1
5512	1
5517	1
5519	1
5521	1
5533	1
5535	1
5539	1
5549	1
5551	1
5552	1
5557	1
5559	1
5564	1
5569	1
5571	1
5577	1
5578	1
5579	1
5587	1
5588	1
5589	1
5590	1
5595	1
5597	1
5600	1
5604	1
5607	1
5610	1
5611	1
5615	1
5620	1
5621	1
5622	1
5623	1
5624	1
5628	1
5629	1
5631	1
5669	1
6067	1
6656	1
6659	1
6666	1
6669	1
6684	1
6686	1
6687	1
6688	1
6691	1
6695	1
6696	1
6705	1
6706	1
6710	1
6717	1
6719	1
6721	1
6725	1
6728	1
6730	1
6732	1
6735	1
6739	1
6740	1
6742	1
6745	1
6747	1
6751	1
6752	1
6754	1
6756	1
6757	1
6761	1
6763	1
6764	1
6765	1
6771	1
6772	1
6774	1
6776	1
6779	1
6783	1
6785	1
6794	1
6796	1
6805	1
6813	1
6821	1
6823	1
6829	1
6830	1
6834	1
6835	1
6842	1
6847	1
6848	1
6852	1
6855	1
6859	1
6862	1
6870	1
6871	1
6873	1
6887	1
6893	1
6895	1
6900	1
6901	1
6902	1
7148	1
7176	1
7363	1
7506	1
8068	1
8072	1
8195	1
8196	1
8199	1
8201	1
8205	1
8208	1
8209	1
8210	1
8213	1
8215	1
8216	1
8217	1
8218	1
8220	1
8221	1
8223	1
8224	1
8227	1
8231	1
8232	1
8237	1
8239	1
8243	1
8244	1
8245	1
8250	1
8251	1
8252	1
8254	1
8257	1
8259	1
8266	1
8270	1
8271	1
8277	1
8280	1
8281	1
8289	1
8290	1
8295	1
8296	1
8297	1
8298	1
8301	1
8303	1
8304	1
8306	1
8307	1
8309	1
8311	1
8316	1
8319	1
8327	1
8330	1
8332	1
8339	1
8351	1
8354	1
8355	1
8360	1
8366	1
8368	1
8372	1
8373	1
8375	1
8379	1
8384	1
8387	1
8391	1
8392	1
8394	1
8397	1
8401	1
8404	1
8405	1
8406	1
8408	1
8413	1
8419	1
8421	1
8422	1
8426	1
8434	1
8435	1
8437	1
8442	1
8447	1
8453	1
8454	1
8455	1
8468	1
8469	1
8472	1
8473	1
8476	1
8477	1
8481	1
8483	1
8493	1
8495	1
8497	1
8507	1
8514	1
8520	1
8525	1
8526	1
8528	1
8529	1
8539	1
8540	1
8542	1
8544	1
8546	1
8549	1
8553	1
8559	1
8560	1
8562	1
8569	1
8572	1
8575	1
8582	1
8586	1
8588	1
8593	1
8598	1
8602	1
8607	1
8608	1
8610	1
8612	1
8613	1
8616	1
8620	1
8622	1
8625	1
8627	1
8635	1
8638	1
8640	1
8648	1
8649	1
8650	1
8651	1
8653	1
8656	1
8659	1
8667	1
8669	1
8673	1
8674	1
8680	1
8681	1
8686	1
8687	1
8689	1
8702	1
8703	1
8709	1
8718	1
8729	1
8731	1
8733	1
8735	1
8736	1
8737	1
8739	1
8740	1
8741	1
8743	1
8747	1
8750	1
8757	1
8758	1
8761	1
8763	1
8767	1
8773	1
8785	1
8787	1
8792	1
8793	1
8794	1
8796	1
8801	1
8802	1
8807	1
8818	1
8820	1
8821	1
8823	1
8830	1
8833	1
8840	1
8843	1
8844	1
8845	1
8851	1
8852	1
8853	1
8859	1
8862	1
8864	1
8871	1
8873	1
8875	1
8879	1
8881	1
8883	1
8892	1
8893	1
8897	1
8899	1
8902	1
8903	1
8905	1
8910	1
8912	1
8913	1
8914	1
8917	1
8918	1
8924	1
8925	1
8928	1
8932	1
8935	1
8938	1
8939	1
8940	1
8942	1
8943	1
8946	1
8950	1
8952	1
8954	1
8957	1
8967	1
8969	1
8971	1
8974	1
8975	1
8977	1
8982	1
8984	1
8986	1
8987	1
8989	1
8993	1
9004	1
9007	1
9008	1
9011	1
9013	1
9018	1
9019	1
9022	1
9023	1
9025	1
9026	1
9027	1
9030	1
9031	1
9040	1
9041	1
9042	1
9043	1
9044	1
9052	1
9053	1
9055	1
9057	1
9059	1
9063	1
9065	1
9066	1
9067	1
9072	1
9073	1
9075	1
9080	1
9083	1
9084	1
9086	1
9090	1
9092	1
9096	1
9099	1
9105	1
9106	1
9108	1
9109	1
9115	1
9119	1
9120	1
9125	1
9126	1
9132	1
9133	1
9138	1
9142	1
9143	1
9144	1
9145	1
9150	1
9158	1
9161	1
9164	1
9165	1
9166	1
9167	1
9169	1
9170	1
9171	1
9172	1
9175	1
9177	1
9179	1
9181	1
9182	1
9185	1
9187	1
9189	1
9191	1
9192	1
9193	1
9194	1
9195	1
9197	1
9206	1
9211	1
9212	1
9214	1
9215	1
9557	1
11341	1
11983	1
12234	1
12288	1
12291	1
12295	1
12298	1
12302	1
12306	1
12307	1
12308	1
12312	1
12316	1
12320	1
12321	1
12322	1
12323	1
12328	1
12331	1
12333	1
12334	1
12337	1
12338	1
12339	1
12341	1
12343	1
12348	1
12350	1
12353	1
12355	1
12356	1
12357	1
12359	1
12360	1
12361	1
12365	1
12368	1
12370	1
12371	1
12374	1
12377	1
12378	1
12385	1
12386	1
12387	1
12388	1
12390	1
12392	1
12394	1
12399	1
12401	1
12404	1
12407	1
12411	1
12413	1
12415	1
12419	1
12420	1
12421	1
12422	1
12424	1
12429	1
12430	1
12432	1
12433	1
12436	1
12437	1
12438	1
12447	1
12449	1
12450	1
12454	1
12455	1
12456	1
12457	1
12458	1
12459	1
12461	1
12466	1
12470	1
12471	1
12473	1
12475	1
12479	1
12480	1
12482	1
12483	1
12485	1
12488	1
12492	1
12493	1
12496	1
12497	1
12502	1
12503	1
12506	1
12507	1
12510	1
12511	1
12512	1
12513	1
12518	1
12519	1
12520	1
12521	1
12530	1
12531	1
12532	1
12534	1
12535	1
12536	1
12540	1
12541	1
12544	1
12546	1
12547	1
12552	1
12553	1
12554	1
12555	1
12558	1
12560	1
12563	1
12568	1
12569	1
12570	1
12571	1
12576	1
12577	1
12579	1
12581	1
12584	1
12595	1
12596	1
12597	1
12602	1
12606	1
12610	1
12611	1
12612	1
12614	1
12616	1
12620	1
12621	1
12623	1
12625	1
12626	1
12628	1
12633	1
12634	1
12635	1
12638	1
12639	1
12640	1
12647	1
12649	1
12651	1
12653	1
12655	1
12657	1
12658	1
12661	1
12664	1
12665	1
12666	1
12667	1
12670	1
12676	1
12678	1
12688	1
12692	1
12694	1
12701	1
12703	1
12708	1
12709	1
12715	1
12720	1
12721	1
12722	1
12726	1
12731	1
12732	1
12745	1
12750	1
12755	1
12761	1
12762	1
12767	1
12769	1
12772	1
12775	1
12776	1
12785	1
12786	1
