# Input: ../as20graph.txt
# Nodes: 6474    Edges: 12572
# Algoritm: Clauset-Newman-Moore
# Modularity: 0.611409
# Communities: 34
# NId	CommunityId
6380	3
6382	3
6383	3
6384	3
6385	3
6387	3
6388	3
6411	3
6419	3
6423	3
6430	3
6437	3
6448	3
6468	3
6474	3
6477	3
6479	3
6532	3
6533	3
6544	3
6554	3
6569	3
6570	3
6582	3
6588	3
6589	3
6614	3
6619	3
6629	3
6644	3
6912	3
6913	3
6933	3
6938	3
6973	3
6975	3
6991	3
7016	3
7022	3
7023	3
7029	3
7035	3
7041	3
7042	3
7046	3
7064	3
7087	3
7089	3
7115	3
7131	3
7144	3
7147	3
7148	3
7183	3
7206	3
7220	3
7256	3
7281	3
7296	3
7317	3
7324	3
7334	3
7343	3
7354	3
7360	3
7372	3
7395	3
7420	3
7425	3
7434	3
7442	3
7453	3
7458	3
7466	3
7629	3
7731	3
7741	3
7744	3
7753	3
7762	3
7764	3
7766	3
7770	3
7772	3
7785	3
7799	3
7809	3
7819	3
7833	3
7837	3
7891	3
7892	3
7894	3
7895	3
7959	3
8006	3
8012	3
8023	3
8038	3
8060	3
8061	3
8062	3
8063	3
8079	3
8082	3
8087	3
8088	3
8100	3
8126	3
8129	3
8130	3
8136	3
8154	3
8156	3
8164	3
8172	3
8182	3
8751	3
8814	3
8837	3
8895	3
9071	3
9512	3
9548	3
9656	3
10251	3
10271	3
10288	3
10296	3
10342	3
10347	3
10363	3
10367	3
10382	3
10383	3
10404	3
10409	3
10419	3
10424	3
10431	3
10434	3
10440	3
10457	3
10459	3
10467	3
10469	3
10503	3
10512	3
10515	3
10532	3
10534	3
10541	3
10552	3
10553	3
10564	3
10571	3
10576	3
10584	3
10613	3
10614	3
10633	3
10647	3
10655	3
10669	3
10672	3
10674	3
10683	3
10724	3
10731	3
10738	3
10741	3
10745	3
10754	3
10760	3
10762	3
10769	3
10780	3
10782	3
10788	3
10805	3
10825	3
10826	3
10829	3
10830	3
10831	3
10835	3
10838	3
10843	3
10849	3
10851	3
10866	3
10873	3
10882	3
10907	3
10917	3
10926	3
10939	3
10960	3
10970	3
10991	3
11009	3
11035	3
11040	3
11041	3
11074	3
11080	3
11092	3
11111	3
11132	3
11137	3
11144	3
11155	3
11160	3
11163	3
11174	3
11176	3
11178	3
11189	3
11195	3
11202	3
11204	3
11210	3
11211	3
11212	3
11225	3
11226	3
11232	3
11240	3
11241	3
11246	3
11250	3
11298	3
11299	3
11305	3
11346	3
11349	3
11350	3
11355	3
11364	3
11377	3
11389	3
11395	3
11407	3
11412	3
11429	3
11437	3
11454	3
11462	3
11466	3
11473	3
11474	3
11486	3
11487	3
11496	3
11538	3
11542	3
11548	3
11550	3
11570	3
11574	3
11578	3
11584	3
11587	3
11591	3
11595	3
11616	3
11624	3
11636	3
11641	3
11655	3
11658	3
11664	3
11676	3
11691	3
11718	3
11723	3
11728	3
11733	3
11737	3
11759	3
11768	3
11775	3
11813	3
11826	3
11829	3
11831	3
11849	3
11852	3
11875	3
11877	3
11897	3
11900	3
11910	3
11911	3
11935	3
11939	3
11943	3
11952	3
11959	3
11964	3
11972	3
11979	3
11981	3
11991	3
11996	3
12010	3
12023	3
12041	3
12054	3
12062	3
12087	3
12097	3
12122	3
12127	3
12151	3
12160	3
12164	3
12194	3
12197	3
12199	3
12218	3
12242	3
12246	3
12251	3
12275	3
12491	3
12497	3
13312	3
13321	3
13322	3
13323	3
13330	3
13335	3
13339	3
13360	3
13368	3
13378	3
13380	3
13382	3
13386	3
13432	3
13434	3
13449	3
13455	3
13456	3
13462	3
13471	3
13500	3
13512	3
13532	3
13534	3
13537	3
13539	3
13570	3
13576	3
13588	3
13596	3
13602	3
13612	3
13621	3
13622	3
13625	3
13626	3
13659	3
13677	3
13678	3
13680	3
13694	3
13703	3
13707	3
13713	3
13727	3
13743	3
13753	3
13756	3
13765	3
13779	3
13784	3
13793	3
13812	3
13813	3
13816	3
13817	3
13833	3
13848	3
13851	3
13868	3
13877	3
13896	3
13898	3
13906	3
13916	3
13925	3
13927	3
13931	3
13947	3
13952	3
13954	3
13976	3
13983	3
14010	3
14032	3
14034	3
14037	3
14039	3
14063	3
14067	3
14109	3
14114	3
14120	3
14127	3
14133	3
14154	3
14158	3
14168	3
14196	3
14205	3
14219	3
14276	3
14279	3
14290	3
14292	3
14325	3
14327	3
14341	3
14352	3
14356	3
14379	3
14394	3
14418	3
14439	3
14447	3
14462	3
14506	3
14507	3
7773	3
10714	3
11363	3
11476	3
11490	3
5673	3
1829	3
3700	3
4181	3
6534	3
9751	3
10405	3
11288	3
11740	3
12065	3
12243	3
13359	3
13458	3
13483	3
7370	3
11066	3
11563	3
13391	3
13748	3
13758	3
14076	3
1784	3
3735	3
4203	3
6140	3
7132	3
10246	3
11196	3
11530	3
11820	3
13482	3
13736	3
13739	3
13840	3
6360	3
8174	3
10711	3
10297	3
27	3
685	3
2897	3
3144	3
3707	3
3708	3
6059	3
7093	3
7416	3
7802	3
7877	3
7958	3
7968	3
8083	3
8185	3
8189	3
8191	3
10667	3
10737	3
10775	3
10908	3
10942	3
10958	3
10997	3
11019	3
11043	3
11055	3
11153	3
11261	3
11396	3
11410	3
11461	3
11569	3
11763	3
11851	3
11879	3
11893	3
11903	3
11962	3
12011	3
12019	3
12064	3
12131	3
13342	3
13344	3
13347	3
13729	3
13810	3
13972	3
13998	3
14399	3
14523	3
7098	3
13503	3
10594	3
714	3
6394	3
11594	3
11886	3
11957	3
13362	3
13724	3
14099	3
12227	3
13526	3
5754	3
6435	3
12006	3
12213	3
10959	3
6199	3
10935	3
11371	3
6484	3
11695	3
13795	3
11143	3
7169	3
7455	3
7736	3
11362	3
11442	3
11867	3
12000	3
12157	3
13566	3
13821	3
14074	3
13499	3
13953	3
13737	3
6996	3
10864	3
11263	3
11374	3
11682	3
12268	3
10448	3
10886	3
102	3
11131	3
4302	3
5324	3
1335	3
11173	3
4941	3
5072	3
8166	3
11942	3
12029	3
3996	3
10953	3
11477	3
3464	3
13554	3
10476	3
12883	3
7910	3
10598	3
9299	3
10294	3
8046	3
11995	3
14263	3
11047	3
11034	3
11281	3
3369	3
11918	3
9633	3
3603	3
11053	3
11237	3
11842	3
64333	3
3244	3
12442	3
13928	3
9728	3
8145	3
11884	3
13800	3
7195	3
13835	3
10781	3
3605	3
2018	3
6239	3
10533	3
11099	3
14049	3
14055	3
7417	3
201	4
4648	4
3840	4
4786	4
4854	4
7469	4
7474	4
7498	4
7545	4
7617	4
1221	4
7586	4
4768	4
7637	4
9718	4
7657	4
7542	4
9623	4
681	4
4770	4
9325	4
9343	4
9345	4
9443	4
9469	4
9503	4
4736	4
4805	4
2764	4
2823	4
4634	4
4739	4
4740	4
4742	4
4744	4
4752	4
4763	4
4797	4
4807	4
4860	4
7175	4
7475	4
7486	4
7496	4
7556	4
7566	4
7567	4
7580	4
7607	4
7611	4
7644	4
7716	4
7718	4
9261	4
9267	4
9278	4
9288	4
9300	4
9302	4
9328	4
9332	4
9398	4
9424	4
9429	4
9460	4
9462	4
9463	4
9481	4
9517	4
9518	4
9540	4
9543	4
9544	4
9547	4
9555	4
9650	4
9716	4
9717	4
9720	4
9721	4
9746	4
9748	4
4738	4
4794	4
4804	4
7476	4
7477	4
7569	4
7570	4
7571	4
7572	4
7573	4
7574	4
7585	4
7603	4
7632	4
7721	4
9268	4
9279	4
9280	4
9285	4
9295	4
9298	4
9313	4
9342	4
9382	4
9384	4
9408	4
9412	4
9426	4
9438	4
9447	4
9477	4
9480	4
9482	4
9484	4
9509	4
9550	4
9553	4
9564	4
9624	4
9661	4
9668	4
9723	4
4433	4
7492	4
7702	4
9421	4
9476	4
9651	4
4802	4
7606	4
7694	4
9446	4
9461	4
9496	4
7600	4
9501	4
7598	4
9265	4
6831	4
7714	4
9303	4
9727	4
9731	4
9736	4
3409	4
7489	4
7555	4
7579	4
7583	4
7591	4
7602	4
7628	4
7631	4
7647	4
7648	4
7652	4
7703	4
7704	4
9262	4
9282	4
9284	4
9314	4
9585	4
7543	4
7584	4
9427	4
9428	4
9500	4
9324	4
7604	4
7605	4
7719	4
9266	4
9333	4
9465	4
9664	4
9672	4
9787	4
9338	4
9431	4
9432	4
9433	4
9436	4
9470	4
9495	4
9511	4
9750	4
9296	4
9451	4
9387	4
9396	4
9507	4
9559	4
7635	4
9336	4
9752	4
209	5
1236	5
1740	5
2024	5
5006	5
5693	5
5696	5
5737	5
6172	5
6607	5
6650	5
6995	5
7062	5
7128	5
7756	5
7800	5
10377	5
10719	5
10946	5
11147	5
11188	5
11485	5
12134	5
12207	5
12209	5
12211	5
12216	5
13506	5
13789	5
13806	5
14473	5
1832	5
2711	5
2941	5
3087	5
3680	5
3733	5
4045	5
4309	5
4374	5
4376	5
4521	5
4923	5
5024	5
5093	5
6062	5
6104	5
6319	5
6485	5
6499	5
6506	5
6601	5
6653	5
6949	5
7053	5
7178	5
7215	5
7332	5
7358	5
7778	5
7792	5
7832	5
7900	5
7902	5
7915	5
8022	5
8058	5
8085	5
8188	5
10305	5
10334	5
10379	5
10389	5
10416	5
10447	5
10484	5
10514	5
10648	5
10721	5
10853	5
10894	5
10916	5
10967	5
10971	5
10975	5
10995	5
11030	5
11057	5
11094	5
11118	5
11159	5
11220	5
11238	5
11244	5
11320	5
11368	5
11369	5
11393	5
11509	5
11515	5
11609	5
11627	5
11640	5
11734	5
11739	5
11795	5
11823	5
11850	5
11927	5
12028	5
12056	5
12100	5
12196	5
12261	5
13372	5
13393	5
13444	5
13494	5
13545	5
13547	5
13593	5
13624	5
13782	5
13819	5
13930	5
13967	5
13969	5
14047	5
14051	5
14075	5
14195	5
14237	5
14397	5
14486	5
88	5
6971	5
7929	5
8159	5
10708	5
11045	5
11387	5
11646	5
11787	5
11954	5
12186	5
12247	5
13548	5
8018	5
195	5
217	5
6081	5
6994	5
7024	5
10314	5
10326	5
10516	5
10818	5
11003	5
11061	5
11067	5
11248	5
11267	5
11629	5
11713	5
11793	5
11904	5
11924	5
12033	5
12132	5
12224	5
13376	5
13403	5
13427	5
13433	5
13473	5
13481	5
13702	5
13772	5
13892	5
14054	5
14107	5
14146	5
14374	5
196	5
4266	5
7424	5
7884	5
11021	5
11170	5
11560	5
11812	5
11894	5
12229	5
13436	5
1341	5
3362	5
3385	5
6138	5
6918	5
7143	5
7938	5
8073	5
8119	5
10435	5
10609	5
10810	5
11199	5
11576	5
11859	5
13464	5
14103	5
14239	5
5679	5
1998	5
6924	5
7263	5
7973	5
8148	5
10386	5
10765	5
10878	5
10879	5
10968	5
11401	5
11544	5
12042	5
12283	5
13367	5
13684	5
4324	5
6434	5
6598	5
6640	5
11182	5
11501	5
11582	5
13518	5
1808	5
3365	5
4358	5
5773	5
6603	5
7359	5
7755	5
7807	5
10654	5
10823	5
10887	5
10943	5
10990	5
11345	5
11370	5
11547	5
11671	5
11858	5
11878	5
11978	5
11983	5
12210	5
12212	5
12284	5
13706	5
13808	5
13956	5
700	5
2571	5
2715	5
3762	5
4263	5
4265	5
7377	5
7760	5
7856	5
9264	5
10583	5
10666	5
10868	5
11075	5
11078	5
11187	5
11596	5
11683	5
11980	5
11985	5
12147	5
13423	5
13540	5
13738	5
13777	5
14275	5
14359	5
11864	5
10746	5
10766	5
11385	5
11434	5
11862	5
12265	5
13389	5
13465	5
13484	5
13520	5
13610	5
13617	5
13692	5
13771	5
104	5
194	5
5665	5
5716	5
6102	5
6355	5
6375	5
6967	5
7201	5
8049	5
8051	5
11069	5
11264	5
11296	5
11967	5
12035	5
12036	5
12074	5
12205	5
12233	5
13313	5
13388	5
13408	5
13475	5
13529	5
13561	5
13604	5
13651	5
13661	5
13683	5
13701	5
13766	5
13781	5
13799	5
13803	5
13827	5
13904	5
13932	5
13939	5
13951	5
14018	5
14052	5
14175	5
14188	5
14189	5
14353	5
14369	5
14375	5
14427	5
14484	5
11871	5
3669	5
11054	5
10372	5
11696	5
7925	5
12240	5
11336	5
