#Network: email-Eu-core.txt
#Nodes: 1005	Edges: 25571
#NodeId	EigenVector
689	0.000370
690	0.014410
691	0.000000
692	0.000311
693	0.006441
694	0.011875
695	0.013305
696	0.002467
697	0.000945
698	0.016011
699	0.003746
700	0.004837
701	0.000055
702	0.001923
703	0.000000
704	0.001396
705	0.003106
706	0.001977
707	0.006869
708	0.009438
709	0.000526
710	0.007247
711	0.000000
712	0.001514
713	0.001286
714	0.013341
715	0.002187
716	0.001736
717	0.003869
718	0.002488
719	0.004294
720	0.002599
721	0.002456
722	0.001476
723	0.002130
724	0.000582
725	0.006101
726	0.016656
727	0.001890
728	0.007894
729	0.001458
730	0.016191
731	0.000000
732	0.000000
733	0.002872
734	0.004298
735	0.000494
736	0.006192
737	0.000239
738	0.018727
739	0.003618
740	0.003743
741	0.000710
742	0.001715
743	0.000374
744	0.000000
745	0.003257
746	0.000000
747	0.026660
748	0.025028
749	0.001910
750	0.001392
751	0.003274
752	0.007065
753	0.005661
754	0.007695
755	0.000811
756	0.011151
757	0.000323
758	0.006165
759	0.001406
760	0.000929
761	0.000101
762	0.000085
763	0.001715
764	0.002024
765	0.005818
766	0.000377
767	0.005410
768	0.004494
769	0.001841
770	0.000051
771	0.005410
772	0.000000
773	0.000749
774	0.000113
775	0.000064
776	0.009321
777	0.005553
778	0.001025
779	0.001231
780	0.000266
781	0.000359
782	0.002642
783	0.008625
784	0.000498
785	0.002826
786	0.002176
787	0.000698
788	0.000042
789	0.004766
790	0.000061
791	0.007180
792	0.000938
793	0.000494
794	0.000169
795	0.000447
796	0.001806
797	0.001155
798	0.000000
799	0.001871
800	0.002419
801	0.001141
802	0.003214
803	0.008241
804	0.000828
805	0.000616
806	0.005298
807	0.003289
808	0.000000
809	0.033707
810	0.007227
811	0.002883
812	0.030645
813	0.006345
814	0.001586
815	0.012228
816	0.010212
817	0.004914
818	0.006728
819	0.000306
820	0.094440
821	0.001153
822	0.005868
823	0.004146
824	0.000358
825	0.000616
826	0.010642
827	0.000833
828	0.020700
829	0.000411
830	0.000016
831	0.000350
832	0.013162
833	0.005565
834	0.001386
835	0.007207
836	0.000237
837	0.002794
838	0.000149
839	0.000303
840	0.010885
841	0.000832
842	0.002372
843	0.000220
844	0.002103
845	0.016112
846	0.000000
847	0.019785
848	0.001500
849	0.001864
850	0.000441
851	0.003091
852	0.000194
853	0.002295
854	0.006254
855	0.001560
856	0.038976
857	0.001470
858	0.000299
859	0.052901
860	0.012035
861	0.000070
862	0.000014
863	0.000404
864	0.000495
865	0.005048
866	0.002891
867	0.002381
868	0.000978
869	0.000746
870	0.002549
871	0.000117
872	0.003168
873	0.000608
874	0.002549
875	0.000384
876	0.000136
877	0.005305
878	0.002821
879	0.000051
880	0.017541
881	0.001561
882	0.001165
883	0.009645
884	0.000964
885	0.002326
886	0.002762
887	0.001618
888	0.000958
889	0.002987
890	0.000958
891	0.001517
892	0.008257
893	0.000099
894	0.000054
895	0.004622
896	0.019565
897	0.000068
898	0.000414
899	0.000203
900	0.015840
901	0.000457
902	0.001707
903	0.000247
904	0.000032
905	0.001984
906	0.001241
907	0.002589
908	0.007653
909	0.008669
910	0.001941
911	0.001929
912	0.000507
913	0.004192
914	0.012819
915	0.000182
916	0.000003
917	0.009151
918	0.009968
919	0.004374
920	0.000162
921	0.005240
922	0.006565
923	0.000218
924	0.010174
925	0.010516
926	0.005907
927	0.004570
928	0.000811
929	0.001937
930	0.005543
931	0.006305
932	0.078396
933	0.003357
934	0.000990
935	0.000480
936	0.004062
937	0.002653
938	0.000198
939	0.000652
940	0.000754
941	0.000274
942	0.000236
943	0.000427
944	0.000283
945	0.000794
946	0.000053
947	0.001811
948	0.000037
949	0.012108
950	0.021270
951	0.001196
952	0.003895
953	0.005478
954	0.004261
955	0.003743
956	0.003405
957	0.001599
958	0.000431
959	0.000124
960	0.000124
961	0.000124
962	0.000095
963	0.026759
964	0.001353
965	0.000016
966	0.000972
967	0.000734
968	0.001103
969	0.001980
970	0.003746
971	0.017515
972	0.000161
973	0.000065
974	0.003297
975	0.000065
976	0.012045
977	0.000406
978	0.002844
979	0.001077
980	0.006541
981	0.011782
982	0.000457
983	0.002106
984	0.002252
985	0.000035
986	0.000652
987	0.003458
988	0.000715
989	0.003472
990	0.007180
991	0.003145
992	0.000974
993	0.000154
994	0.000210
995	0.000002
996	0.000131
997	0.000627
998	0.001941
999	0.001782
1000	0.003375
1001	0.002188
1002	0.000064
1003	0.000701
1004	0.000241
