#Network: Wiki-Vote.txt
#Nodes: 7115	Edges: 103689
#NodeId	EigenVector
447	0.007141
538	0.000814
564	0.003153
566	0.002212
579	0.014710
589	0.002519
609	0.002841
613	0.002272
616	0.001773
617	0.001789
619	0.000971
643	0.012770
656	0.005435
665	0.010900
668	0.002983
691	0.008009
694	0.001036
700	0.003723
704	0.024086
717	0.002797
730	0.010555
733	0.010498
741	0.009461
761	0.014993
765	0.021226
779	0.001778
789	0.059678
791	0.006870
798	0.007876
802	0.002877
813	0.058436
820	0.007208
826	0.039887
863	0.004690
871	0.015588
881	0.003850
885	0.002564
895	0.009959
897	0.003268
904	0.022510
906	0.002974
907	0.006232
913	0.005499
922	0.023824
932	0.004755
936	0.004170
955	0.004251
960	0.013041
963	0.007222
966	0.003731
971	0.015250
972	0.006213
978	0.025887
979	0.003304
983	0.000733
991	0.003444
993	0.069245
995	0.002408
1007	0.004671
1014	0.007477
1022	0.008668
1026	0.027766
1032	0.012150
1035	0.015381
1043	0.006972
1055	0.037428
1062	0.033299
1125	0.011893
1144	0.002759
1152	0.002703
1156	0.005541
1160	0.005114
1167	0.031301
1168	0.003907
1218	0.005964
1220	0.002274
1221	0.010042
1222	0.007172
1234	0.012057
1241	0.011153
1248	0.012070
1253	0.016446
1261	0.011614
1297	0.071527
1321	0.004635
1326	0.003140
1377	0.009829
1389	0.004407
1390	0.010444
1394	0.006254
1396	0.005843
1428	0.042030
1439	0.007372
1441	0.008314
1442	0.007790
1446	0.003374
1453	0.026961
1464	0.008167
1465	0.005323
1468	0.009148
1471	0.016680
1472	0.000473
1476	0.009141
1478	0.001981
1484	0.007767
1485	0.003857
1487	0.023288
1489	0.015056
1490	0.004901
1497	0.011122
1501	0.012705
1506	0.011931
1507	0.002611
1513	0.004206
1514	0.017810
1518	0.004682
1524	0.004683
1525	0.012431
1531	0.003865
1532	0.001840
1533	0.002324
1538	0.022693
1549	0.154018
1555	0.017405
1556	0.006219
1557	0.002166
1563	0.002620
1569	0.004269
1573	0.009131
1587	0.004742
1597	0.007147
1610	0.005004
1619	0.006938
1641	0.008264
1648	0.010792
1652	0.003689
1654	0.005721
1657	0.001834
1662	0.004443
1669	0.004473
1679	0.016339
1689	0.002843
1692	0.002876
1701	0.027166
1716	0.002662
1718	0.009409
1752	0.005476
1758	0.008254
1768	0.006117
1774	0.011092
1783	0.023530
1787	0.012183
1788	0.005482
1798	0.005065
1861	0.003748
1864	0.006049
1982	0.024023
2409	0.005372
2651	0.084270
2843	0.002043
2909	0.030392
3892	0.021456
4037	0.054897
4134	0.007196
4792	0.019943
4942	0.002553
5323	0.010190
5697	0.048050
6227	0.008759
6330	0.012365
6624	0.022477
6765	0.007633
6790	0.011016
6965	0.000245
7161	0.000636
7632	0.024880
8290	0.016273
7	0.002039
32	0.001965
105	0.002555
524	0.000643
1190	0.006242
1193	0.018705
1425	0.004285
1919	0.042166
8287	0.002926
36	0.045048
49	0.003805
144	0.002762
150	0.006757
389	0.000915
506	0.005358
587	0.008086
607	0.001640
622	0.001528
624	0.002143
627	0.002571
628	0.002117
631	0.002521
636	0.005655
637	0.013784
657	0.001717
658	0.003354
674	0.003918
677	0.004029
681	0.003464
687	0.002054
715	0.005798
719	0.006579
725	0.003580
749	0.016017
760	0.004722
778	0.004691
806	0.001462
810	0.008719
817	0.011125
822	0.004530
844	0.010962
866	0.002848
868	0.003284
875	0.002220
878	0.006581
882	0.002574
938	0.004830
977	0.003392
1092	0.002330
9	0.006000
517	0.000810
559	0.006516
626	0.010099
918	0.005582
982	0.012867
1049	0.015989
1103	0.010263
1384	0.017944
1580	0.005752
1618	0.004543
1717	0.041611
1855	0.018130
1966	0.018020
743	0.003031
746	0.005284
748	0.004080
750	0.003742
11	0.092787
15	0.061866
72	0.053857
95	0.004013
204	0.038287
230	0.008040
313	0.018824
332	0.012217
334	0.009512
338	0.001638
350	0.013391
372	0.008481
429	0.004425
465	0.023092
575	0.003647
608	0.027792
644	0.011462
647	0.009992
684	0.002377
705	0.005354
707	0.021531
710	0.021956
722	0.054981
744	0.002651
762	0.060750
763	0.025687
764	0.018735
771	0.003174
793	0.000918
803	0.005741
805	0.021916
825	0.067004
829	0.004177
836	0.010534
837	0.002539
838	0.008833
839	0.002623
849	0.003631
853	0.007418
859	0.012399
873	0.006435
887	0.010479
908	0.016382
929	0.001377
934	0.003221
935	0.011842
937	0.017909
941	0.019093
942	0.001713
943	0.007937
945	0.003782
946	0.034992
947	0.020396
956	0.010069
958	0.006936
968	0.007755
975	0.007630
985	0.005238
989	0.006944
999	0.007916
1000	0.015763
1006	0.018358
1012	0.007362
1018	0.012788
1031	0.016503
1034	0.013070
1061	0.008493
1075	0.017158
1080	0.005974
1097	0.032991
1111	0.026658
1124	0.005374
1127	0.018708
1128	0.003509
1137	0.027689
1151	0.088777
1154	0.008480
1164	0.019908
1165	0.011504
1185	0.023305
1186	0.024347
1191	0.008304
1196	0.004100
1199	0.010974
1200	0.029150
1201	0.018028
1203	0.007395
1211	0.043831
1230	0.016048
1239	0.015543
1243	0.011152
1250	0.011753
1259	0.012997
1260	0.002202
1279	0.030185
1282	0.002655
1284	0.012576
1285	0.020034
1286	0.018032
1296	0.008669
1305	0.064209
1307	0.021432
1310	0.014746
1319	0.043249
1322	0.014243
1330	0.007466
1353	0.016519
1360	0.019174
1372	0.002491
1374	0.084521
1375	0.004233
1378	0.016813
1382	0.007404
1385	0.032462
1402	0.006054
1407	0.007252
1411	0.008109
1413	0.011227
1418	0.005853
1420	0.005936
1435	0.001159
1437	0.012127
1444	0.006746
1482	0.021130
1486	0.001951
1492	0.047338
1496	0.053139
1520	0.005271
1521	0.035626
1534	0.009630
1542	0.048314
1547	0.015864
1550	0.014802
1565	0.010548
1566	0.020300
1583	0.021403
1585	0.037400
1592	0.012896
1608	0.069853
1613	0.007213
1621	0.031584
1622	0.025273
1628	0.006947
1629	0.002782
1633	0.040711
1637	0.013431
1638	0.005766
1646	0.013111
1649	0.004190
1653	0.012694
1658	0.009023
1661	0.019235
1672	0.005015
1680	0.018568
1687	0.002251
1688	0.025795
1697	0.023773
1700	0.024369
1706	0.017761
1707	0.010885
1714	0.008045
1726	0.008462
1729	0.018842
1730	0.016768
1732	0.007685
1746	0.008469
1747	0.007438
1749	0.023814
1757	0.012074
1769	0.027328
1771	0.001119
1772	0.031818
1780	0.004551
1791	0.006950
1802	0.005414
1805	0.009757
1811	0.016058
1816	0.013448
1835	0.023868
1836	0.021155
1842	0.024441
1847	0.030495
1848	0.010145
1849	0.009815
1857	0.005706
1858	0.009176
1859	0.009160
1880	0.007246
1884	0.005809
1888	0.021740
1893	0.018089
1901	0.006125
1903	0.006753
1908	0.008625
1920	0.004416
1927	0.008317
1953	0.009080
1956	0.027723
1963	0.009667
1964	0.014290
1965	0.010153
1969	0.010408
1973	0.011237
1977	0.014208
1979	0.007984
1983	0.005350
1985	0.019870
1987	0.011005
1990	0.034290
1991	0.016591
1992	0.023179
1997	0.021607
2004	0.008402
2007	0.003786
2014	0.016686
2055	0.003989
2060	0.002793
2062	0.035859
2066	0.050137
2071	0.013920
2073	0.010505
2076	0.008557
2079	0.006040
2085	0.008859
2091	0.008955
2095	0.006071
2097	0.008696
2101	0.003377
2109	0.015090
2114	0.026688
2117	0.028587
2119	0.007232
2128	0.018140
2134	0.024545
2137	0.006367
2144	0.031296
2145	0.060578
2151	0.009839
2157	0.011800
2168	0.004172
2178	0.007605
2181	0.005610
2182	0.004271
2193	0.015525
2202	0.005532
2205	0.004107
2206	0.005633
2210	0.029443
2237	0.081442
2240	0.048900
2241	0.015257
2246	0.008716
2252	0.031576
2253	0.005657
2257	0.033706
2273	0.012120
2289	0.021527
2294	0.008078
2328	0.098169
2329	0.008841
2332	0.008860
2333	0.009770
2339	0.005371
2341	0.012679
2345	0.007862
2350	0.005702
2362	0.003800
2364	0.019147
2381	0.040696
2384	0.029681
2385	0.009698
2397	0.011461
2400	0.015087
2410	0.018775
2411	0.062538
2426	0.006518
2435	0.015909
2456	0.021386
2470	0.019364
2475	0.006926
2479	0.003862
2484	0.001600
2485	0.097320
2490	0.010485
2499	0.007708
2504	0.036645
2506	0.026035
2508	0.025049
2517	0.019636
2535	0.055011
2544	0.021338
2565	0.169486
2570	0.010385
2575	0.008543
2579	0.013371
2580	0.005629
2585	0.047417
2587	0.016967
2593	0.033570
2595	0.029024
2604	0.007100
2612	0.021288
2619	0.038347
2625	0.059285
2643	0.019017
2646	0.025866
2653	0.069991
2655	0.028152
2657	0.044570
2665	0.017619
2669	0.012692
2685	0.015018
2686	0.054773
2696	0.033376
2720	0.005854
2727	0.032196
2746	0.029118
2754	0.021403
2760	0.022570
2763	0.015204
2775	0.036967
2777	0.006258
2787	0.014718
2794	0.016797
2811	0.018210
2859	0.044125
2871	0.083917
2900	0.040166
2923	0.022903
2932	0.030888
2958	0.040448
2981	0.026008
3002	0.015035
3005	0.040274
3007	0.025845
3010	0.041006
3014	0.024730
3024	0.039532
3026	0.071298
3028	0.055426
3034	0.042653
3059	0.027663
3073	0.013714
3084	0.044864
3092	0.028984
3114	0.018616
3117	0.040405
3125	0.021862
3136	0.015694
3140	0.023719
3144	0.038222
3180	0.019145
3192	0.044096
3258	0.049400
3260	0.030087
3284	0.017460
3291	0.043842
3309	0.015085
3321	0.025247
3334	0.038512
3394	0.057072
3404	0.040759
3433	0.012286
3439	0.048786
3443	0.036348
3447	0.055314
3452	0.044107
3453	0.063063
3454	0.055028
3458	0.021277
3463	0.013408
3464	0.011201
3480	0.026062
3529	0.016957
3537	0.040759
3557	0.024844
3562	0.041448
3568	0.057181
3607	0.026342
3615	0.060823
3631	0.041833
3635	0.034765
3645	0.026813
3650	0.030415
3660	0.030865
3661	0.024119
3680	0.019049
3748	0.025350
3787	0.054597
3800	0.018735
3806	0.018645
3807	0.019995
3812	0.039276
3830	0.020732
3843	0.028832
3847	0.014577
3871	0.017361
3903	0.021231
3926	0.015649
3937	0.011117
3956	0.028108
3958	0.025202
3967	0.011461
3970	0.019105
4011	0.027156
4013	0.019102
4021	0.016612
4024	0.007864
4040	0.037908
4043	0.015001
4044	0.027877
4055	0.017953
4058	0.004523
4065	0.038545
4072	0.019496
4088	0.006565
4103	0.017458
4124	0.045199
4162	0.019637
4179	0.021454
4201	0.016883
4212	0.022553
4231	0.005078
4247	0.025279
4256	0.025547
4261	0.020126
4263	0.017706
4266	0.021882
4269	0.017456
4289	0.014490
4290	0.019884
4297	0.028849
4299	0.016618
4335	0.043703
4384	0.018279
4417	0.012447
4422	0.012861
4424	0.015412
4463	0.021056
4485	0.018373
4510	0.019110
4528	0.015009
4531	0.018393
4547	0.021121
4578	0.023805
4613	0.012394
4661	0.018328
4662	0.018391
4706	0.013155
4709	0.020585
4719	0.014766
4796	0.010893
4808	0.011337
4811	0.021625
4814	0.013127
4820	0.014348
4827	0.017380
4938	0.011851
4962	0.013344
5026	0.013555
5037	0.014185
5055	0.014527
5073	0.010381
5092	0.015289
5100	0.018869
5106	0.015432
5130	0.020272
5132	0.009929
5144	0.011507
5802	0.041718
6170	0.009443
6496	0.014619
6715	0.018331
6739	0.008236
8286	0.000617
8291	0.014148
8293	0.033793
12	0.006370
663	0.031378
697	0.024621
2708	0.014676
3371	0.015325
4233	0.012759
13	0.000949
14	0.011416
324	0.004124
368	0.001958
477	0.001625
797	0.000822
1053	0.009213
1123	0.008178
2016	0.021369
8285	0.000468
417	0.027542
737	0.073437
974	0.041890
2229	0.031271
2398	0.077242
4561	0.000756
4600	0.025788
4645	0.004139
4658	0.000881
7871	0.007783
8292	0.011298
16	0.001802
17	0.002546
18	0.001502
20	0.018340
321	0.008879
425	0.020443
861	0.007424
896	0.018466
981	0.005068
1044	0.003351
1352	0.028403
1604	0.007165
2165	0.006662
2281	0.004545
2285	0.015248
2324	0.025645
2348	0.005726
2693	0.061159
2774	0.030870
2828	0.013593
2877	0.013891
3027	0.022792
3456	0.091870
3516	0.024687
3614	0.046436
4373	0.009946
5327	0.009361
5714	0.027962
5775	0.016537
5780	0.012211
5814	0.034843
5818	0.020652
6229	0.013649
6262	0.012356
6780	0.006926
7726	0.009393
8288	0.001757
21	0.007231
794	0.006316
2814	0.010213
22	0.000035
601	0.001566
670	0.001794
1029	0.014877
1039	0.003706
1593	0.008601
24	0.050862
311	0.057441
633	0.022746
742	0.016144
769	0.028982
856	0.039806
1100	0.007331
1267	0.033501
1315	0.011369
1357	0.047616
1416	0.022265
1419	0.019236
1473	0.031768
1548	0.008467
1705	0.020415
1723	0.013191
1734	0.037225
1754	0.036933
1781	0.015304
1808	0.040022
1814	0.039574
1837	0.010653
2209	0.032238
2225	0.034091
2264	0.023396
2276	0.028436
2323	0.049423
2354	0.023616
2371	0.040066
2375	0.025046
2516	0.040243
2542	0.040767
2560	0.043150
2660	0.067233
2667	0.041135
2697	0.038352
2707	0.037161
2815	0.014433
2819	0.024914
2822	0.023671
2830	0.021022
2922	0.007015
2926	0.005294
2955	0.015295
2963	0.013638
2999	0.016054
3018	0.016735
3089	0.052205
3164	0.013754
3351	0.015368
3408	0.025883
3410	0.003492
3473	0.022642
3586	0.041729
3643	0.039380
3792	0.015551
3854	0.032013
3898	0.011848
3910	0.025530
4276	0.020190
4310	0.063904
4338	0.028250
4349	0.007963
4712	0.055165
4944	0.006913
4953	0.017684
4999	0.015499
5123	0.033812
5162	0.011324
5341	0.010369
5412	0.042250
5423	0.028727
5484	0.030024
5511	0.008503
5596	0.012313
5863	0.011870
6097	0.015087
6272	0.019589
6441	0.013096
6566	0.011701
6833	0.014432
6855	0.014963
6869	0.013468
6948	0.006859
6955	0.010096
7119	0.007979
7143	0.008475
7144	0.008661
1030	0.001270
1077	0.000554
2801	0.008672
6251	0.010414
1023	0.006958
1038	0.002686
1166	0.139487
2120	0.039384
2135	0.048084
2297	0.071538
2594	0.045570
2599	0.010789
2620	0.015122
2689	0.020071
2831	0.029226
2834	0.012820
3150	0.016744
3274	0.027814
3489	0.020413
4099	0.060751
4303	0.000810
4483	0.044595
4574	0.023501
4717	0.027742
4781	0.021055
4929	0.013023
5022	0.044732
5459	0.031637
5529	0.016293
5605	0.013877
5799	0.010496
5804	0.021968
5822	0.024920
5897	0.013101
6006	0.030339
6044	0.012032
6151	0.013535
6437	0.014157
7115	0.011687
7289	0.001329
7908	0.011284
8174	0.008583
37	0.003662
3976	0.054417
4735	0.038400
6123	0.015596
40	0.000720
26	0.005437
419	0.000067
41	0.002094
42	0.008152
823	0.002927
1024	0.011170
6458	0.012007
7108	0.007639
43	0.000304
44	0.005905
2652	0.004676
3813	0.032612
4687	0.021932
4795	0.027764
4875	0.027554
5439	0.015368
6306	0.020034
6432	0.011201
7092	0.028429
8295	0.022990
45	0.000518
46	0.004598
3435	0.013277
3506	0.009653
47	0.017437
1236	0.025787
1300	0.000222
1564	0.011134
1603	0.012888
2185	0.000270
3720	0.015969
3803	0.016531
3897	0.035844
3946	0.013955
4189	0.012553
5922	0.009269
6875	0.008278
8212	0.005571
8294	0.026954
48	0.001621
51	0.002262
52	0.000029
53	0.008195
1744	0.021554
3276	0.048570
3646	0.012319
3717	0.008955
4183	0.004408
4191	0.050964
4235	0.001798
4389	0.000082
4666	0.028313
4764	0.015042
5079	0.055789
5640	0.008134
5998	0.019760
840	0.009753
5404	0.026461
5545	0.012484
5582	0.019599
6198	0.007647
6498	0.010978
6503	0.006870
6913	0.015780
6946	0.018711
7040	0.004507
7052	0.023708
7295	0.007730
682	0.003111
714	0.002044
784	0.044969
795	0.009642
1020	0.001586
1432	0.000806
515	0.000875
2211	0.007428
57	0.001373
58	0.005032
5378	0.005035
8237	0.003757
59	0.010228
928	0.005094
1595	0.004046
1918	0.021408
2174	0.030044
2547	0.029270
2550	0.021304
2724	0.009790
2946	0.005371
2966	0.007775
2972	0.059728
2977	0.006586
2979	0.004499
3015	0.017653
5624	0.010420
6166	0.007573
60	0.002577
7624	0.007562
62	0.000916
2092	0.000466
2247	0.000090
27	0.011470
2369	0.033041
2917	0.005229
4400	0.023979
4448	0.027039
4715	0.014800
4828	0.042984
5210	0.022787
5743	0.024267
5844	0.015485
6246	0.010142
63	0.000237
64	0.001887
65	0.000269
66	0.006886
2799	0.011789
4588	0.008699
5614	0.005026
7961	0.012966
3238	0.028253
3459	0.041066
3479	0.033195
3498	0.038886
4098	0.015409
4994	0.012824
5061	0.016290
5321	0.020290
5524	0.074305
5683	0.013564
6004	0.013133
6774	0.017914
6832	0.024528
6979	0.018264
7050	0.006111
7279	0.012303
7620	0.022923
8042	0.006504
8128	0.004324
73	0.000995
76	0.000099
78	0.001730
1192	0.002082
79	0.004500
930	0.003137
77	0.001771
81	0.000888
1157	0.019009
83	0.000593
91	0.000111
67	0.001254
84	0.000012
85	0.000012
2160	0.022600
2576	0.068938
2809	0.009653
3050	0.007472
3310	0.006971
3576	0.005412
3681	0.012151
5028	0.017061
5421	0.004581
5449	0.025695
5936	0.020185
6094	0.007431
6327	0.030119
6914	0.022923
6930	0.008507
7553	0.022801
71	0.013398
1636	0.001342
1915	0.016498
2106	0.007506
3804	0.009783
4780	0.007042
5058	0.006598
5671	0.007420
7809	0.017925
7921	0.002038
87	0.035488
2053	0.012105
2256	0.064080
2623	0.033408
2764	0.006981
2790	0.064535
2925	0.010931
3460	0.018681
3873	0.016859
3912	0.006396
3962	0.013653
4078	0.003264
4110	0.019190
4332	0.001688
4453	0.013786
4632	0.041714
4748	0.013649
5020	0.032735
5072	0.015842
5200	0.018575
5308	0.004220
5392	0.013980
5415	0.008198
5584	0.013980
5630	0.009139
5684	0.017851
5732	0.010354
5737	0.008779
5790	0.011648
5798	0.019631
5963	0.011006
6156	0.019006
6174	0.008176
6296	0.007986
6337	0.019464
6400	0.010353
6407	0.008043
6553	0.004542
6737	0.003305
7381	0.011251
7649	0.009604
7662	0.010549
8141	0.007395
88	0.000012
1270	0.000828
1612	0.006479
2991	0.010013
3921	0.002090
3974	0.000765
90	0.011089
1596	0.014435
92	0.000142
82	0.000027
99	0.001978
1498	0.010860
3293	0.005316
4071	0.018185
5812	0.009157
6560	0.022011
6592	0.000781
6634	0.021741
6918	0.011656
7574	0.002192
7588	0.002544
7803	0.005725
8132	0.000860
96	0.000173
100	0.000120
98	0.000565
31	0.000806
102	0.001017
1232	0.001388
103	0.009284
2589	0.002633
2851	0.023693
4536	0.039782
5452	0.016346
5503	0.000155
5800	0.044363
5872	0.016157
6589	0.008020
6665	0.018306
6967	0.001960
7074	0.002930
7618	0.006727
115	0.000128
116	0.000086
104	0.002130
106	0.000963
3033	0.032624
68	0.046412
1159	0.012876
1792	0.017232
2001	0.015000
2072	0.026432
2102	0.024326
2307	0.010753
2325	0.014384
2338	0.014743
2440	0.025836
2597	0.015824
2618	0.023728
2654	0.064562
2765	0.011447
2912	0.021481
2951	0.019329
2973	0.021381
3021	0.015148
3056	0.016834
3145	0.013123
3307	0.018758
3313	0.004790
3376	0.007190
3634	0.028686
3691	0.024601
3816	0.003844
3949	0.008236
3980	0.003995
4051	0.007476
4111	0.005823
4211	0.012912
4351	0.005158
4584	0.001497
4587	0.021996
4604	0.008781
4631	0.004126
4791	0.007600
4884	0.005527
4896	0.000248
4981	0.023118
5002	0.038205
5096	0.008834
5179	0.044827
5188	0.048533
5226	0.016190
5233	0.026904
5245	0.004815
5262	0.024425
5288	0.024298
5351	0.001182
5430	0.017403
5437	0.009189
5445	0.017847
5457	0.010993
5463	0.012136
5527	0.012859
5620	0.008487
5637	0.011781
5639	0.004002
5655	0.016300
5680	0.007536
5721	0.011407
5745	0.002618
5806	0.016996
5839	0.016248
5848	0.012013
5860	0.003554
5886	0.014540
5902	0.014326
5925	0.008072
5933	0.007061
5972	0.002304
5994	0.012168
6083	0.000990
6098	0.012913
6124	0.014173
6130	0.001222
6505	0.012106
6599	0.010426
6682	0.001237
6784	0.022165
7063	0.012027
7094	0.008320
7168	0.012320
7233	0.008286
7341	0.006637
7544	0.007783
7795	0.008076
7839	0.010525
8051	0.004330
8178	0.005436
117	0.000071
118	0.000071
119	0.000071
107	0.000113
109	0.022387
1074	0.014714
2511	0.008850
3752	0.012741
4361	0.015103
4401	0.006165
4441	0.031716
4786	0.002447
4798	0.011909
4940	0.005142
5140	0.012522
5273	0.015410
5295	0.010551
5465	0.005997
5479	0.009628
5563	0.017400
5626	0.008083
5739	0.018201
5760	0.015209
5819	0.018119
5824	0.009765
5827	0.016161
5829	0.011293
5871	0.022862
6001	0.008612
6043	0.014722
6328	0.016598
6344	0.000255
6376	0.001284
6417	0.010446
6442	0.006749
6464	0.001308
6481	0.011686
6511	0.001072
6523	0.018322
6528	0.005477
6529	0.002155
6552	0.009554
6555	0.018779
6567	0.003769
6576	0.010704
6596	0.018420
6600	0.011116
6699	0.006591
6770	0.010467
6788	0.001288
6860	0.012715
6901	0.007767
6934	0.018574
6951	0.004283
6980	0.009752
7005	0.008241
7021	0.012834
7047	0.018586
7101	0.006903
7185	0.004091
7225	0.013000
7280	0.018363
7373	0.010379
7393	0.002762
7400	0.010021
7414	0.011248
7668	0.000549
7694	0.006685
7757	0.006225
7763	0.005644
7788	0.007535
7810	0.007600
7924	0.006154
8297	0.008706
110	0.008522
4435	0.006479
7855	0.007955
7862	0.008281
111	0.002553
120	0.001432
112	0.000071
121	0.000577
122	0.049724
403	0.018400
1247	0.024774
1291	0.023673
1393	0.014715
1777	0.015312
1984	0.012165
2322	0.025243
2474	0.049529
2700	0.054532
2747	0.043723
2768	0.009345
2805	0.010808
2968	0.028288
3029	0.017727
3106	0.013705
3148	0.027281
3173	0.016822
3251	0.017985
3253	0.028377
3393	0.017335
3520	0.010055
3541	0.029359
3580	0.026612
3587	0.024681
3772	0.006590
3776	0.004327
3887	0.014482
4117	0.003643
4365	0.013235
4530	0.022973
4964	0.024471
4977	0.009411
5155	0.016568
5335	0.014363
5454	0.018149
5506	0.009857
5509	0.015384
5592	0.005885
5651	0.013862
5947	0.017331
7699	0.015832
113	0.012660
686	0.009946
5178	0.024508
7651	0.010088
123	0.000071
124	0.000075
114	0.000071
126	0.004076
346	0.025984
2290	0.050586
2687	0.011368
2928	0.003055
3009	0.026006
3265	0.022370
3549	0.004561
3567	0.009014
3713	0.002857
3769	0.008753
4234	0.008415
5928	0.010855
7012	0.009788
128	0.011895
1950	0.000691
2069	0.003829
2340	0.004948
2366	0.005750
2386	0.003217
3126	0.007059
129	0.000192
133	0.000287
134	0.000054
136	0.011257
1493	0.003969
3297	0.012010
3346	0.010268
3919	0.008824
4412	0.006314
4713	0.011071
5482	0.014131
5738	0.005696
5950	0.007788
5980	0.006086
6000	0.008264
6299	0.026256
6472	0.001500
6628	0.003106
6670	0.001101
6707	0.001520
6725	0.004588
6777	0.001584
6805	0.001611
6938	0.001491
6953	0.005720
6997	0.000739
7054	0.012022
7301	0.007827
7442	0.006095
137	0.000045
138	0.006394
139	0.002832
141	0.000045
142	0.001851
143	0.010189
1678	0.005556
1955	0.000968
145	0.002540
5189	0.052736
6720	0.009560
146	0.000130
1140	0.008097
1141	0.001702
149	0.000105
155	0.009482
6923	0.000844
6993	0.009735
7116	0.007489
7493	0.002027
7587	0.013913
7604	0.000926
7647	0.003411
7648	0.001078
7652	0.001557
7672	0.000054
7701	0.000942
7927	0.006159
156	0.000272
157	0.007682
1114	0.004491
158	0.000379
159	0.000031
160	0.000031
161	0.003002
1240	0.000853
3429	0.001030
162	0.000251
6691	0.000051
165	0.000098
4689	0.005282
172	0.027285
1571	0.023077
1972	0.048198
2356	0.029952
2510	0.042360
2662	0.014550
3020	0.024871
3030	0.019558
3099	0.008572
3243	0.007771
3338	0.017247
3670	0.009445
173	0.041171
314	0.003829
948	0.007423
1537	0.025322
6269	0.002804
6414	0.017690
6606	0.004176
6994	0.007692
7813	0.007108
174	0.000004
74	0.010049
176	0.003842
177	0.001930
1733	0.016752
1799	0.030916
4646	0.005213
179	0.001706
180	0.008067
181	0.000539
166	0.013357
1935	0.011824
5246	0.011824
6305	0.028121
6945	0.006870
7695	0.005500
8079	0.000608
8083	0.009443
8134	0.009048
8163	0.006036
8198	0.004291
185	0.000752
194	0.000587
187	0.003710
188	0.000661
2713	0.058411
189	0.000108
196	0.000108
190	0.000131
197	0.001082
195	0.000108
198	0.000108
199	0.001370
2721	0.010175
191	0.001839
200	0.000108
201	0.002444
202	0.000269
203	0.007020
3835	0.012468
205	0.000967
206	0.000108
207	0.000108
208	0.000491
209	0.001410
210	0.000108
125	0.003583
215	0.012289
2195	0.001555
2234	0.005256
2242	0.002017
2378	0.001357
2736	0.005455
217	0.000012
221	0.000493
222	0.004001
223	0.000811
1793	0.002601
225	0.000134
240	0.001136
242	0.000222
244	0.000595
245	0.000480
247	0.000325
231	0.005084
5263	0.019176
233	0.000134
234	0.000134
235	0.000541
237	0.004747
2838	0.015651
8121	0.005096
248	0.000134
238	0.000203
239	0.000134
169	0.000365
253	0.000157
254	0.001924
1287	0.000623
256	0.000841
260	0.000661
2770	0.002548
5773	0.015150
5828	0.016268
6840	0.003114
263	0.003350
3726	0.011155
5222	0.009503
264	0.000407
265	0.004197
827	0.010664
5083	0.011920
266	0.001394
267	0.000407
268	0.000578
269	0.003925
270	0.001562
4432	0.006043
276	0.000357
277	0.000068
275	0.010937
2844	0.001981
241	0.000986
2785	0.019051
283	0.000124
284	0.000274
287	0.000015
288	0.000015
289	0.000015
291	0.006773
