#Network: Cit-HepTh.txt
#Nodes: 27770	Edges: 352807
#NodeId	EigenVector
9406198	0.000003
9407021	0.000000
9407111	0.000000
9408040	0.000001
9408074	0.011913
9408083	0.000002
9409021	0.008858
9410167	0.000644
9410210	0.000000
9412184	0.003368
9205027	0.000008
9406012	0.000003
9411149	0.000415
9411178	0.000004
9201059	0.000000
9309152	0.000000
9310067	0.000002
9412115	0.000000
9501068	0.000295
9502072	0.000031
9504027	0.000011
9504047	0.000009
9304154	0.001168
9501022	0.000013
9502057	0.000000
9503179	0.000143
9308083	0.000017
9411048	0.000779
9411057	0.000829
9501111	0.000000
9502077	0.000000
9503163	0.000955
9504006	0.000024
9504034	0.000020
9505023	0.000037
9505053	0.000097
9505062	0.000861
9302103	0.000143
9305069	0.000000
9406032	0.000037
9409188	0.000092
9406055	0.000003
9408036	0.000004
9411234	0.000001
9412200	0.000002
9506075	0.000000
9506091	0.000000
9506024	0.000000
9506077	0.000001
9506110	0.000002
9506160	0.000016
9506194	0.000016
9507027	0.000017
9207060	0.000018
9503212	0.000012
9506126	0.000128
9506150	0.000076
9507048	0.003028
9303106	0.000000
9410073	0.000678
9411187	0.000030
9504081	0.010615
9504095	0.000002
9506057	0.000048
9507090	0.000561
9508056	0.000000
9304135	0.002295
9412209	0.000006
9505073	0.000010
9505150	0.000069
9506084	0.000022
9506102	0.000108
9507113	0.000004
9507115	0.000078
9507121	0.001153
9507151	0.000000
9507153	0.000001
9507168	0.000070
9508044	0.000000
9508064	0.000011
9508071	0.000000
9508096	0.000000
9508143	0.000901
9508144	0.000002
9409110	0.000000
9503208	0.000025
9507012	0.000379
9508154	0.000098
9509009	0.000000
9510093	0.000000
9201056	0.000072
9206080	0.000036
9301083	0.000087
9307158	0.000156
9308062	0.000000
9407031	0.000062
9506122	0.000193
9509066	0.000714
9510135	0.004233
9510169	0.000381
9204030	0.000005
9205009	0.000000
9510017	0.008602
9510173	0.000001
9510182	0.000043
9412236	0.000074
9511164	0.001181
9511222	0.000565
9512016	0.000000
9512017	0.000019
9512059	0.000568
9512145	0.000048
9601014	0.000006
9601038	0.000277
9206101	0.000000
9409111	0.000078
9505183	0.000033
9506101	0.000140
9510086	0.000044
9510161	0.000521
9510209	0.002379
9511080	0.000221
9512077	0.001054
9512181	0.001811
9512196	0.000008
9512219	0.000116
9601036	0.000009
9602010	0.000020
9210127	0.000036
9304104	0.000019
9506156	0.000004
9508107	0.000038
9509106	0.000000
9512129	0.000004
9512178	0.000001
9602049	0.000115
9602064	0.000288
9602097	0.000001
9602118	0.000006
9512053	0.000001
9602030	0.000028
9602070	0.000206
9602098	0.000000
9602120	0.000050
9404060	0.000000
9511108	0.000022
9511157	0.000025
9602102	0.000001
9603037	0.000056
9511204	0.000002
9512078	0.000064
9509151	0.000144
9511026	0.000055
9511088	0.000203
9601029	0.006851
9601162	0.000008
9602052	0.001512
9603142	0.001924
9309110	0.000008
9403054	0.000023
9406090	0.000003
9412117	0.000000
9502012	0.000004
9510055	0.000001
9605036	0.000003
9603081	0.000017
9603127	0.000084
9604198	0.000556
9605150	0.000768
9605199	0.001117
9406178	0.000000
9510227	0.000214
9512062	0.000294
9603042	0.000067
9602167	0.000074
9509132	0.000250
9608039	0.000018
9608079	0.000004
9604097	0.000004
9605154	0.000002
9608111	0.000085
9605131	0.000009
9605200	0.000014
9606044	0.000331
9606086	0.000033
9607020	0.000000
9607139	0.000003
9608024	0.003050
9608047	0.000001
9608109	0.000025
9509042	0.000000
9509161	0.000108
9510106	0.000027
9602051	0.000020
9603108	0.000004
9608194	0.000001
9511077	0.000157
9512226	0.000000
9603170	0.000004
9604034	0.000344
9609161	0.000003
9604129	0.000121
9606165	0.000209
9610111	0.000000
9602065	0.000281
9604030	0.000076
9605053	0.001349
9606122	0.000074
9606148	0.000000
9607091	0.000001
9607105	0.000004
9610195	0.000000
9610251	0.000025
9611090	0.000089
9612052	0.000028
9701015	0.000026
9701023	0.000022
9701147	0.000000
9503115	0.000086
9505006	0.000011
9505075	0.000288
9505082	0.000000
9505100	0.000273
9506098	0.000032
9507013	0.000018
9507018	0.000000
9507032	0.000099
9507169	0.000000
9510148	0.000000
9510228	0.000000
9511154	0.000427
9603086	0.000042
9603136	0.000453
9603158	0.000051
9607076	0.000078
9607202	0.000104
9610132	0.000000
9611190	0.000092
9611197	0.000003
9612114	0.000048
9612207	0.000000
9204060	0.000008
9205004	0.000000
9304026	0.000114
9509049	0.000000
9511230	0.000002
9606112	0.000477
9606008	0.000000
9609219	0.000075
9207091	0.000051
9210068	0.000004
9504102	0.000133
9505097	0.000003
9507008	0.000162
9509175	0.000128
9509176	0.000057
9510074	0.000021
9511180	0.000000
9512005	0.000000
9512006	0.000050
9512139	0.000000
9603004	0.000024
9604062	0.000011
9605032	0.000058
9606043	0.000000
9606073	0.000000
9607032	0.000014
9608183	0.000000
9609059	0.000000
9611112	0.000000
9611188	0.000018
9612105	0.000007
9505035	0.000315
9506011	0.000246
9509162	0.000040
9510101	0.001567
9608085	0.000060
9611230	0.001154
9612131	0.000064
9702014	0.000118
9702154	0.000047
9509146	0.000000
9606133	0.000000
9610154	0.000000
9701165	0.000004
9701175	0.000007
9703007	0.000003
9703148	0.000000
9310035	0.000017
9604178	0.000084
9606176	0.000016
9607019	0.000031
9607057	0.000018
9607229	0.000023
9608053	0.000022
9611050	0.001578
9612126	0.000496
9702038	0.000008
9605030	0.000000
9609159	0.000008
9610140	0.004636
9703098	0.000000
9703167	0.000000
9609111	0.000000
9701129	0.000000
9702061	0.000017
9610076	0.000002
9611063	0.000142
9611201	0.000016
9612085	0.000024
9702180	0.000043
9703100	0.000021
9703110	0.000069
9703210	0.000034
9704043	0.000036
9704044	0.000016
9704061	0.000000
9704104	0.000059
9704170	0.000121
9705004	0.000000
9609176	0.000011
9610043	0.017931
9705113	0.000000
9705175	0.000000
9706155	0.000005
9506052	0.000001
9601003	0.000145
9602077	0.000151
9702136	0.000129
9704089	0.015902
9705162	0.000145
9705212	0.000005
9706117	0.000961
9706144	0.000018
9706207	0.000005
9605033	0.000996
9609017	0.000059
9610234	0.000196
9710206	0.000103
9406091	0.000001
9609167	0.000001
9611172	0.000000
9702199	0.000000
9705174	0.000003
9705210	0.000000
9709178	0.000000
9709193	0.000032
9710021	0.000001
9710031	0.000001
9711013	0.000103
9611092	0.000001
9309124	0.000021
9703157	0.000006
9707123	0.000043
9708118	0.000134
9711201	0.000060
9512043	0.000077
9709180	0.000000
9712023	0.000003
9801057	0.000002
9802093	0.000000
9711162	0.010340
9711165	0.008095
9805189	0.000001
9403040	0.000537
9511194	0.000338
9604091	0.009768
9604156	0.000106
9612215	0.000003
9704006	0.000203
9708147	0.005077
9803194	0.000371
9805019	0.000620
9805112	0.005138
9805170	0.000988
9806155	0.000229
9807138	0.000722
9807235	0.000340
9808141	0.001211
9809111	0.000280
9810163	0.000448
9402119	0.000026
9610162	0.000024
9706110	0.000524
9706226	0.000021
9801139	0.000043
9802202	0.000002
9803224	0.000002
9804176	0.000005
9807096	0.000087
9602154	0.000000
9405012	0.000000
9403096	0.000011
9403187	0.000004
9508091	0.000741
9610151	0.000147
9706195	0.000047
9707013	0.000048
9707044	0.000015
9801009	0.000000
9806140	0.000015
9812170	0.000000
9901126	0.000004
9901137	0.000001
9610148	0.006102
9610249	0.007373
9611159	0.008273
9611173	0.011399
9612080	0.007379
9709027	0.000900
9711098	0.000002
9711200	0.104986
9712086	0.000023
9812135	0.000802
9901042	0.000054
9902160	0.000061
9903123	0.000117
9904207	0.001556
9905006	0.000167
9905080	0.000004
9905195	0.000192
9907061	0.000000
9908091	0.000002
9908126	0.000128
9403123	0.000093
9605201	0.000003
9803205	0.000154
9807040	0.000469
9902098	0.001209
9903031	0.000328
9904104	0.000020
9905032	0.000057
9907189	0.000244
9907200	0.002696
9908041	0.000043
9212115	0.000000
9511169	0.000001
9810157	0.000036
9810064	0.000002
9903224	0.014736
9907178	0.000278
9908142	0.015875
9909101	0.000290
9904115	0.000039
9910216	0.000000
1002	0.000122
9201007	0.000123
9204031	0.000003
9210123	0.000001
9304062	0.000009
9306005	0.000005
9402089	0.000007
9604090	0.000362
9803235	0.001740
9807051	0.000027
9809015	0.000001
9810063	0.000003
9812035	0.003097
9902125	0.000098
9902155	0.000098
9904017	0.008203
9905012	0.000362
9905210	0.000205
9906064	0.004849
9906194	0.001715
9907070	0.000119
9907209	0.000054
9908076	0.000069
9908116	0.000066
9908186	0.000017
9909001	0.000012
9909041	0.000204
9909053	0.000145
9909058	0.000268
9909121	0.000129
9909134	0.001027
9910149	0.000253
9910219	0.000177
9912012	0.002577
9912118	0.000133
9912132	0.000166
9912187	0.000075
9202037	0.000000
9206004	0.000040
9209116	0.000001
9202014	0.000001
9203083	0.000001
9212020	0.000002
9307049	0.000597
9309089	0.000000
9402085	0.000028
9403058	0.000017
9405124	0.000017
9409119	0.000000
9411170	0.000011
9501073	0.000000
9503114	0.000111
9510097	0.000521
9511131	0.000000
9512031	0.000614
9512127	0.000003
9601075	0.000000
9602126	0.000002
9603074	0.000022
9511203	0.000008
9601150	0.002197
9605136	0.000051
9606036	0.000004
9608019	0.000103
9608173	0.000410
9609209	0.000018
9611134	0.000048
9611196	0.000002
9701048	0.000002
9704177	0.000007
9706171	0.000002
9707143	0.000037
9707208	0.000005
9707223	0.000004
9708031	0.000002
9709043	0.000005
9709049	0.000003
9709214	0.000009
9710208	0.000032
9711080	0.000002
9711197	0.000019
9712214	0.000079
9801030	0.000037
9801087	0.000012
9801123	0.000002
9801204	0.000002
9802111	0.000002
9802148	0.000002
9504019	0.000132
9607011	0.000024
9607043	0.000001
9611079	0.000392
9704186	0.010857
9707207	0.000007
9710244	0.000032
9801160	0.000052
9802030	0.000004
9803084	0.000000
9803116	0.000192
9803156	0.000007
9803239	0.000133
9803259	0.001341
9805012	0.000000
9805032	0.000000
9805167	0.000007
9204099	0.001544
9308131	0.000008
9310159	0.000125
9512222	0.000008
9706174	0.000000
9706192	0.000106
9711161	0.000296
9803090	0.000049
9805087	0.000013
9806195	0.000000
9807137	0.002770
9807187	0.000012
9808016	0.002335
9808097	0.000001
9808149	0.003651
9607060	0.000638
9608125	0.001608
9611014	0.000027
9705024	0.000001
9711048	0.000002
9802109	0.078551
9802150	0.094363
9802203	0.001282
9803171	0.002586
9804170	0.002235
9806074	0.017724
9807090	0.002162
9807097	0.002384
9807098	0.021656
9808006	0.001950
9808162	0.001398
9809067	0.000522
9809122	0.000012
9809179	0.002484
9810051	0.002021
9508072	0.000099
9601023	0.004459
9602111	0.000007
9602136	0.000100
9802183	0.016468
9806087	0.004131
9807080	0.011258
9807087	0.000011
9807164	0.002252
9809192	0.004626
9810126	0.004585
9810206	0.003253
9811149	0.000324
9603133	0.000079
9803001	0.022772
9803002	0.024161
9803137	0.000077
9805114	0.001487
9805129	0.004748
9809022	0.001171
9811035	0.001004
9811156	0.000146
9811208	0.000113
9812017	0.000039
9812089	0.000514
9812144	0.000082
9901041	0.002925
9901101	0.001152
9902012	0.000005
9902074	0.000190
9702076	0.002166
9803023	0.000231
9803131	0.011416
9805140	0.000359
9806021	0.001333
9806171	0.000441
9503121	0.006759
9507170	0.000240
9708042	0.002296
9802042	0.020237
9803015	0.007182
9803060	0.001421
9803251	0.000719
9805015	0.000249
9805082	0.000696
9807046	0.000634
9807226	0.001093
9809009	0.000259
9811097	0.000708
9811230	0.000253
9812092	0.000041
9812238	0.000259
9901109	0.000013
9901134	0.000414
9902129	0.000259
9903026	0.000880
9903059	0.000414
9711027	0.000019
9806022	0.000037
9809124	0.000016
9811141	0.000118
9902071	0.000117
9310151	0.000028
9607164	0.001149
9611213	0.000322
9801206	0.000208
9805157	0.001562
9809147	0.000290
9810155	0.000234
9811089	0.000018
9811193	0.000009
9812093	0.000018
9812118	0.000086
9812163	0.000006
9903019	0.000002
9903225	0.000723
9904021	0.000001
9905096	0.000141
9905111	0.061957
9910093	0.000139
9612146	0.000736
9708005	0.002186
9711035	0.001752
9805104	0.000043
9810186	0.000180
9810227	0.000091
9811120	0.001218
9902170	0.002022
9902195	0.000209
9903109	0.000048
9903132	0.001325
9905075	0.001756
9905104	0.005950
9906030	0.000424
9906201	0.000949
9603090	0.000017
9603100	0.000569
9606049	0.000003
9607108	0.000000
9702103	0.000094
9702165	0.000030
9704142	0.000111
9705169	0.000052
9801161	0.000164
9806051	0.000125
9807014	0.000003
9811133	0.000003
9812032	0.000332
9901149	0.000046
9903214	0.000083
9903269	0.000136
9904036	0.000004
9905134	0.000931
9905139	0.000001
9905143	0.000002
9907006	0.000530
9905221	0.000149
9906182	0.000879
9808117	0.000015
9811167	0.003613
9901056	0.001585
9906204	0.000004
9906224	0.000074
9907204	0.000028
9908104	0.000015
9703040	0.000497
9704189	0.000016
9908175	0.000931
9908196	0.000043
9808122	0.000006
9209117	0.000001
9909047	0.001997
9804006	0.000035
9902208	0.000790
9905148	0.000067
9906168	0.000010
9906221	0.000134
9909070	0.001347
1033	0.000202
2226	0.000818
9702056	0.000252
9907080	0.000027
9908174	0.000001
9909076	0.000020
9910132	0.000074
9911055	0.000174
9808032	0.000136
9903238	0.000218
9906040	0.000028
9908047	0.000017
9910081	0.000022
9909103	0.000023
9806217	0.000630
9903190	0.000961
9903241	0.000159
9301052	0.000243
9612014	0.000000
9705223	0.000015
9909130	0.000712
9909205	0.000114
9911043	0.000661
9912001	0.000177
9912233	0.000088
9405029	0.000203
9705117	0.000510
9902067	0.000010
9903091	0.000019
9905081	0.000064
9908110	0.002183
9910252	0.000019
9911040	0.000328
9911161	0.003888
9911199	0.002188
1003	0.000005
9912242	0.000006
9909127	0.000011
9910269	0.000003
9912160	0.000035
1004	0.000000
9810131	0.000000
1005	0.000000
9311183	0.000152
9506135	0.000015
9601078	0.000011
9603097	0.000374
9611194	0.000000
9712257	0.000109
9805026	0.000000
9811178	0.000131
9901099	0.000000
9902132	0.000114
9904145	0.000165
9908025	0.000040
9908036	0.000345
9908040	0.000815
9909030	0.000861
9909114	0.000009
9909140	0.000121
9909163	0.000789
9910148	0.000004
9912239	0.000101
208020	0.000075
9307107	0.000000
9306145	0.000002
9309093	0.000005
9410010	0.000002
9509105	0.000009
9409165	0.000000
9410209	0.000012
9503207	0.000315
9506014	0.000211
9511043	0.000416
9411134	0.000024
9506186	0.000000
9610192	0.000003
9611124	0.000000
9309105	0.000001
9509171	0.000010
9605042	0.000054
9611064	0.000000
9612148	0.000157
9701190	0.000032
9702037	0.000028
9702194	0.000000
9702195	0.000000
9706057	0.000020
9707068	0.000329
9708040	0.000070
9708141	0.000032
9708166	0.000061
9711029	0.000025
9711069	0.000132
9712186	0.000218
9305010	0.000088
9712197	0.000008
9807142	0.000001
9809097	0.000094
9604128	0.000000
9607174	0.000000
9609128	0.000000
9612010	0.000000
9612011	0.000000
9612012	0.000000
9709216	0.000000
9806174	0.000000
9808042	0.000005
9810022	0.000001
9810087	0.000000
9806121	0.000005
9811211	0.000002
9609112	0.000167
9803101	0.000000
9812193	0.001044
9903139	0.000090
9311168	0.000000
9412109	0.000000
9606177	0.000011
9609124	0.000000
9612078	0.000004
9712230	0.001396
9905038	0.000169
9905078	0.000014
9204036	0.000000
9205040	0.000002
9211130	0.000001
9212060	0.000001
9301026	0.000000
9304009	0.000000
9306002	0.000015
9404108	0.000001
9404185	0.000001
9405019	0.000000
9510175	0.000013
9512218	0.000000
9611071	0.000000
9805023	0.000001
9811237	0.000316
9812110	0.000003
9904100	0.000000
9310187	0.000035
9401042	0.000000
9402039	0.000001
9403066	0.000000
9505175	0.000336
9510177	0.000082
9610066	0.000000
9706132	0.000039
9711005	0.000624
9801195	0.000299
9802052	0.000334
9802069	0.000448
9803031	0.000637
9803067	0.000414
9804188	0.000023
9806194	0.006049
9810072	0.000995
9812046	0.001728
9812219	0.005099
9903205	0.004889
9903219	0.005559
9906200	0.000157
9906215	0.000514
9907114	0.000050
9907183	0.000121
9908046	0.000024
9909025	0.000000
9509080	0.000255
9806131	0.000021
9312182	0.005428
9608116	0.000346
9805006	0.000830
9901122	0.000963
9909072	0.000110
9909164	0.004926
9206032	0.000000
9603104	0.000006
9701061	0.004334
9708120	0.000069
9908034	0.000000
9910079	0.000007
9404101	0.000003
1006	0.000004
9910243	0.000020
9501063	0.000000
9511002	0.000000
9805093	0.000000
1007	0.000000
9405171	0.000032
9807069	0.000000
9901148	0.000015
9911150	0.000000
9610193	0.000000
9705176	0.000000
9310194	0.000046
9704005	0.000130
9711138	0.000145
9712251	0.000318
9802076	0.000034
9804085	0.011286
9805178	0.000003
9806026	0.000201
9806065	0.000003
9809021	0.000064
9810145	0.000000
9811162	0.000000
9812013	0.000166
9812056	0.000114
9901050	0.000181
9506187	0.000622
9605159	0.000622
9702025	0.000000
9710180	0.000001
9712130	0.000662
9806089	0.000005
9905228	0.000000
9906165	0.000000
9909112	0.000000
9911101	0.000018
1008	0.000000
9301008	0.000000
9301014	0.000000
9303112	0.000032
9409139	0.000000
9507046	0.000001
9202013	0.000000
9202057	0.000000
9212147	0.000000
9303068	0.000000
9310104	0.000000
9311011	0.000000
9205074	0.000000
9401036	0.000000
1009	0.000000
9610215	0.000000
1010	0.000082
9608174	0.002929
9706225	0.000099
9808157	0.000598
9901128	0.004397
9505176	0.000000
9510023	0.000000
9601007	0.000072
9602073	0.000091
9501096	0.000040
9506002	0.000007
9606082	0.000000
9608169	0.000036
9611043	0.000016
9612143	0.000024
9612182	0.000780
9702106	0.000012
9704167	0.000075
9705127	0.000005
9705138	0.000018
9602135	0.004419
9604166	0.001668
9612231	0.002350
9704029	0.000087
9704197	0.000067
9705190	0.000067
9708036	0.000145
9709072	0.000093
9710151	0.000114
9712239	0.000019
9804009	0.000102
9804058	0.004068
9807033	0.002816
9808119	0.000071
9601085	0.000015
9601097	0.000015
9605069	0.000000
9611075	0.001315
9612115	0.003102
9612127	0.000077
9701093	0.000668
9701125	0.001699
9703228	0.000024
9704011	0.000008
9704114	0.000079
9707079	0.000737
9707093	0.000443
9711107	0.000202
9802116	0.001616
9803117	0.000157
9803265	0.000589
9804035	0.002366
9804123	0.000106
9804199	0.000247
9805105	0.002489
9805145	0.000467
9805162	0.000576
9806004	0.000080
9806216	0.000457
9808041	0.001532
9808061	0.000528
9809130	0.000094
9810243	0.000483
9811047	0.004166
9811060	0.000047
9812038	0.000292
1011	0.000013
9703038	0.000088
9703078	0.000133
9708039	0.000120
9710231	0.000235
9712072	0.000223
9804041	0.000000
9804163	0.000293
9805069	0.000429
9902004	0.000038
9907211	0.000166
9908019	0.000458
9909081	0.000323
9909176	0.000540
9508117	0.000012
9508156	0.000028
9509148	0.000023
9308139	0.001084
9405069	0.000441
9409089	0.006147
9512081	0.000005
9611202	0.000437
9611215	0.000155
9612087	0.000133
9612157	0.008249
9612222	0.000411
9612223	0.000069
9701151	0.000049
9701168	0.000011
9702101	0.000172
9702187	0.014945
9608042	0.000000
9611072	0.000876
9701144	0.000000
9611042	0.000482
9701025	0.021063
9703030	0.022003
9705120	0.000010
9705128	0.000270
9706130	0.000006
9707250	0.000188
9204083	0.000234
9511193	0.000036
9602071	0.000227
9602144	0.000001
9603009	0.000260
9603113	0.000003
9604042	0.000563
9604055	0.000639
9604133	0.000002
9604139	0.000139
9606185	0.000277
9607201	0.000338
9608096	0.004296
9608117	0.000053
9610082	0.000087
9610236	0.000303
9611164	0.000067
9612121	0.000237
9612162	0.000087
9612198	0.000064
9702006	0.000084
9702203	0.000177
9703052	0.000034
9703056	0.000472
9703102	0.000065
9703208	0.000000
9703218	0.000252
9704018	0.000196
9704041	0.000235
9704080	0.010564
9704123	0.000000
9704127	0.000068
9704158	0.000284
9705046	0.003270
9705055	0.000065
9705110	0.000064
9705132	0.000000
9705188	0.000000
9706039	0.000466
9706072	0.000615
9706177	0.000064
9706194	0.000001
9706196	0.000075
9707099	0.000001
9707164	0.000001
9707217	0.000217
9707228	0.000492
9707259	0.000064
9708012	0.000433
9708022	0.000064
9708034	0.000008
9708037	0.000070
9708063	0.000065
9708119	0.000420
9709107	0.000085
9709220	0.010564
9710009	0.010939
9710014	0.001342
9710104	0.000078
9710174	0.000071
9710178	0.000230
101093	0.000050
9603053	0.000085
9707179	0.000019
9709042	0.000122
9710153	0.000204
9711122	0.000000
9510134	0.000199
9603109	0.005821
9604089	0.000872
9607112	0.000121
9607149	0.000126
9608108	0.000032
9609026	0.000172
9610172	0.000191
9611125	0.000001
9612051	0.000032
9702015	0.000040
9703031	0.000086
9704112	0.000030
9705057	0.000083
9705192	0.000122
9705221	0.016143
9706100	0.000061
9707158	0.000067
9707188	0.000112
9708099	0.000012
9709091	0.001299
9709099	0.000148
9711002	0.004610
9711037	0.000195
9711053	0.000222
9711072	0.000000
9306069	0.001418
9705091	0.000565
9709108	0.000635
9709114	0.000616
9710217	0.000614
9711063	0.000000
9411021	0.006858
9411100	0.000000
9507074	0.000219
9706168	0.000001
9603089	0.000049
9603186	0.000003
9604013	0.000001
9607051	0.000030
9610024	0.000049
9610062	0.000001
9611060	0.000000
9707002	0.000047
9805018	0.000680
9712201	0.000137
9801147	0.000063
9801170	0.000016
9803044	0.000175
9803166	0.000064
9804120	0.000061
9805034	0.000524
9806099	0.000075
9807198	0.000106
9810099	0.000139
9810116	0.000124
9810185	0.000048
9810219	0.000141
9811159	0.000080
9811213	0.000096
9901008	0.000000
9901077	0.000068
9612205	0.000035
9712185	0.001737
9807060	0.000367
9812184	0.000001
9812239	0.002230
9903210	0.001032
9904095	0.002771
9711179	0.000072
9712047	0.000157
9712084	0.000165
9809039	0.000500
9812139	0.000001
9906161	0.000619
9207011	0.000019
9309028	0.000017
9403050	0.000010
9608177	0.000693
9611065	0.001183
9611233	0.000138
9702008	0.002007
9702111	0.000123
9704037	0.000158
9707190	0.000025
9712117	0.000799
9712206	0.000021
9802068	0.002730
9804001	0.000192
9810147	0.000192
9812172	0.000191
9812180	0.000206
9903077	0.001184
9903107	0.001237
9903187	0.001196
9903239	0.000148
9904064	0.000027
9904132	0.000103
9906192	0.004152
9907008	0.000062
9907166	0.015330
9908052	0.000104
9908056	0.002470
9908105	0.000441
9908134	0.017559
9801182	0.000480
9908141	0.001244
1012	0.000396
9205059	0.000006
9206053	0.000029
9302035	0.000004
9403141	0.000299
9405136	0.000003
9506136	0.000306
9507109	0.000178
9702190	0.000013
9911110	0.000159
9204088	0.000000
9206047	0.000001
9208027	0.000355
9205034	0.000000
9211016	0.000000
9212004	0.000000
9305023	0.000000
9305043	0.000000
9311083	0.000000
9208075	0.000000
9401007	0.000000
9403026	0.000001
9306044	0.000000
9406125	0.000093
9604044	0.000003
9611238	0.000000
9811090	0.000001
9811203	0.000001
1013	0.000005
9911234	0.000003
9912276	0.000001
9805067	0.000001
9909048	0.000014
9810123	0.000150
9808138	0.000011
9908018	0.000173
9909199	0.000043
9912182	0.000008
9912018	0.000208
1014	0.000000
9502097	0.000000
9606100	0.000000
9803011	0.000000
9806244	0.000000
9807215	0.000000
9903055	0.000000
9903266	0.000000
9904136	0.000000
9511139	0.000000
9612091	0.000000
9702053	0.000000
9705216	0.000000
9411080	0.000000
9511176	0.000000
9606105	0.000000
9710093	0.000000
9803030	0.000000
9803079	0.000000
9805022	0.000000
9807078	0.000000
9903011	0.000000
9710225	0.000000
1015	0.000000
9811016	0.000000
9709229	0.000000
9710069	0.000000
9810165	0.000000
1016	0.000401
9607049	0.000405
9808057	0.000001
9906164	0.000001
9907158	0.000001
9911215	0.000001
9301068	0.000774
9404077	0.000000
9505052	0.004920
9604040	0.000000
9606104	0.000000
9705029	0.000081
9605009	0.000562
9308075	0.000697
9712021	0.000069
9712073	0.000039
9802047	0.000274
9802126	0.000039
9302047	0.000017
9307010	0.000719
9804083	0.002420
9303139	0.000149
9702201	0.000091
9805028	0.011390
9804101	0.000033
9805143	0.000011
9806075	0.000003
9808045	0.000005
9806103	0.000053
9806106	0.000013
9610126	0.000001
9803046	0.000004
9806199	0.000578
9807223	0.000000
9805171	0.004174
9808017	0.001023
9901012	0.000069
9901079	0.000481
9901144	0.000111
9902073	0.000120
9902101	0.000066
9902121	0.001358
9903085	0.000711
9612128	0.000890
9706109	0.000629
9711116	0.000093
9803138	0.000129
9808182	0.000016
9811010	0.000016
9811048	0.000673
9901060	0.001297
9709014	0.000198
9804180	0.000124
9807169	0.000000
9810070	0.000046
9812094	0.000011
9901073	0.000002
9904065	0.000000
9904186	0.000000
9905223	0.000000
9906244	0.000000
9601143	0.000043
9906217	0.000543
9812187	0.000001
9909043	0.000253
9910099	0.000537
9908088	0.000297
1017	0.000000
9609035	0.000000
9808129	0.000000
9811053	0.000000
9811077	0.000000
9811171	0.000000
9902140	0.000000
9903223	0.000000
9905215	0.000000
9406160	0.000000
9610113	0.000000
9702089	0.000000
9705151	0.000000
9707009	0.000021
9812090	0.000000
9506026	0.000000
9611228	0.000000
9808127	0.000000
9901037	0.000000
9610101	0.000011
9709109	0.000000
9805153	0.000000
9905127	0.000000
1018	0.000006
9603087	0.002662
