#Network: twitter.txt
#Nodes: 81306	Edges: 1768149
#NodeId	EigenVector
10350	0.069092
24591819	0.001714
59877557	0.001745
179278975	0.000010
15029953	0.000630
15575251	0.005706
114563370	0.001849
123678437	0.003273
18849313	0.000128
16908436	0.008908
18488495	0.000029
18125335	0.000156
9199472	0.001586
756379	0.001924
14311802	0.004716
14412605	0.000061
520027894	0.000000
15665127	0.000000
1183041	0.019844
15758036	0.003293
18444530	0.002984
19521118	0.001740
87759396	0.000049
28202547	0.000066
14165096	0.000000
1065921	0.002050
20273398	0.003381
16626187	0.000347
6572452	0.000000
19489341	0.000000
43219574	0.000000
294430454	0.001737
6068612	0.004941
14326003	0.000000
31067157	0.002363
769584	0.000067
121637129	0.001714
33035636	0.000000
34455805	0.000090
468094034	0.003667
23831909	0.000029
14303746	0.003855
21076522	0.001714
16956955	0.011551
358553967	0.001714
274149738	0.000000
50557241	0.003922
333709376	0.000005
66561957	0.001962
16098603	0.002252
48370736	0.003671
187366802	0.000000
34170312	0.000026
283306509	0.000029
15863699	0.000000
5980142	0.000000
17759701	0.001945
14050306	0.001714
16536215	0.004673
23742474	0.000000
18819743	0.000000
395395198	0.000000
20015787	0.000000
681813	0.009481
56768257	0.000263
15359658	0.000000
41262929	0.000000
520809979	0.000000
18959811	0.000003
55656369	0.001862
125540746	0.001714
3462421	0.001827
43275782	0.000000
18709570	0.000177
16583999	0.001751
167552021	0.000001
22924257	0.001714
31892440	0.000000
75193883	0.000000
14326533	0.002109
23390284	0.001714
17865810	0.000000
332375645	0.001714
7385102	0.000000
43115008	0.003356
254792310	0.000000
89728799	0.000000
14144060	0.000000
101496725	0.000000
405056781	0.001512
21308602	0.000000
17794560	0.000000
54298095	0.001714
17983020	0.000026
74229529	0.000000
26547954	0.000000
194889318	0.000000
118599144	0.001492
120867457	0.000000
102434415	0.000000
16891273	0.000000
350939079	0.000000
109065990	0.000000
323405569	0.000000
316797838	0.000000
106708586	0.000000
52216611	0.000000
374949999	0.000000
20471349	0.000000
50453498	0.000000
18825961	0.000690
497434530	0.000064
308522948	0.000000
17861062	0.000000
423662810	0.000000
28125177	0.000000
433691110	0.000000
64643056	0.000000
16589206	0.001880
16151999	0.000000
15838599	0.000323
515602819	0.000000
43611927	0.000000
294198566	0.000100
55949049	0.000000
324546502	0.000000
290656947	0.000067
225235528	0.000088
285727668	0.000000
10671602	0.010721
514550692	0.000000
342943472	0.000000
156176094	0.000000
203279955	0.000000
198591276	0.000064
19311729	0.000000
24542441	0.000173
382368139	0.000000
27855118	0.000129
100174502	0.000061
279390084	0.002275
275081385	0.000000
254054375	0.000000
378862802	0.000000
211235703	0.000000
378546078	0.000000
258568696	0.000068
340329096	0.000000
57333800	0.000000
338517106	0.000064
299413847	0.000000
18511475	0.002017
24044209	0.000000
270931952	0.000000
246456451	0.000000
188809568	0.002137
290769740	0.000000
273504184	0.000000
5490392	0.002699
215719802	0.000000
28482819	0.000128
224424715	0.000000
264991283	0.000000
260426661	0.000000
76966145	0.000005
7846	0.038828
11487372	0.000064
93904918	0.000000
216299334	0.000358
322603418	0.000000
526921548	0.000000
382111375	0.000000
288452305	0.000575
502167306	0.000000
79004401	0.000000
17006157	0.000538
11926442	0.000000
35831704	0.000260
254163476	0.000000
52205516	0.000000
324544865	0.000000
338844588	0.000000
363925204	0.000000
116770718	0.000000
48415669	0.000000
58120486	0.000000
126139466	0.000000
47041310	0.000000
309633527	0.000000
11214332	0.000000
16677622	0.000037
24129206	0.002220
306128912	0.000000
16009851	0.000310
334735103	0.000000
194347664	0.000000
21507738	0.000000
39234189	0.000000
19653925	0.000000
19802879	0.007752
42950930	0.000000
36584174	0.000000
9852542	0.000000
19658826	0.004963
23739721	0.000014
42979224	0.000014
14693823	0.002522
36045367	0.000000
14912435	0.000023
17248121	0.000023
65360193	0.000000
12321512	0.000014
19766517	0.000014
92306628	0.000000
21436960	0.001735
15862891	0.000665
86070159	0.000000
69248730	0.000000
384761809	0.000000
138725262	0.000000
82853372	0.000000
8295072	0.000127
25066853	0.000063
5402612	0.000139
20427778	0.000022
15165493	0.006934
8963722	0.008630
15102849	0.000558
106061616	0.000014
126302054	0.000000
231796277	0.000000
13176312	0.000361
560452336	0.000000
2811851	0.000000
15144542	0.000000
621573	0.000000
16876667	0.000014
72841362	0.000000
22139698	0.000112
106786180	0.000000
21410687	0.000014
91373517	0.000014
70160230	0.000000
17217640	0.000000
14936377	0.000202
8255122	0.000023
7429892	0.004677
24244836	0.000014
45957677	0.000000
104585489	0.000203
93714983	0.000017
15234407	0.002586
104989762	0.000000
17384099	0.000000
15431856	0.000023
15820660	0.000116
18720204	0.000046
1435461	0.001257
216366465	0.000000
344776030	0.000000
158283753	0.000000
12040102	0.000000
266464616	0.000028
15292446	0.000364
11348282	0.007749
90746337	0.000000
14091091	0.000077
117017147	0.000000
244082406	0.000014
15473958	0.010676
423745970	0.000000
21179815	0.000000
518403776	0.000000
256889809	0.000000
8623332	0.000000
31401966	0.000000
14807898	0.001799
14647570	0.005927
274663230	0.000000
208442526	0.000000
205195655	0.000014
474423064	0.000000
6408382	0.000179
19816089	0.000000
277375017	0.000000
16363491	0.000037
51274038	0.000000
42380766	0.000000
277889424	0.000000
99851285	0.000000
15110431	0.000012
4620451	0.009866
131663151	0.000000
19384258	0.000014
137320881	0.000014
403339965	0.000000
19725644	0.004181
21808052	0.000182
174784400	0.000000
523340129	0.000000
222178782	0.000000
277510682	0.000000
71502330	0.000000
437806648	0.000000
234343491	0.000000
225096128	0.000000
18700629	0.000000
132249368	0.000000
20950208	0.000000
41494136	0.000000
16265412	0.000059
114115460	0.000054
17176990	0.000000
268479669	0.000029
14743923	0.000029
16264063	0.000000
2260771	0.000029
28889701	0.000129
22169313	0.000000
20567578	0.000029
15775181	0.000004
14239780	0.000000
207936757	0.000004
14456842	0.000092
61336370	0.000040
7668432	0.000000
3359851	0.011799
142001754	0.000000
243370113	0.000000
29206754	0.000000
175624200	0.000527
19136295	0.000004
347466350	0.000000
7098022	0.000000
25071725	0.000000
256286568	0.000000
54319516	0.000000
208221645	0.000000
26553971	0.000000
4219131	0.000000
20621747	0.000000
16507381	0.000000
18742444	0.000080
263352652	0.000000
189234283	0.000000
34068984	0.000729
49666201	0.000144
369130833	0.000029
50393960	0.023965
14110133	0.000000
14484504	0.000000
117533865	0.000000
350072433	0.000000
34662645	0.000000
14192988	0.000000
17738564	0.000000
19663597	0.000000
44177692	0.000000
42579112	0.000000
63273064	0.000029
76774950	0.000064
245076474	0.000000
236719823	0.000000
17064514	0.001307
20106337	0.000000
40364293	0.000000
17910878	0.000000
248992493	0.000000
14219826	0.000000
283612037	0.000009
166729867	0.000000
41648744	0.000000
24109979	0.001383
823860	0.000000
59378077	0.000000
190752867	0.000000
341849215	0.000000
304794994	0.000000
18208354	0.002922
30034583	0.000000
24563388	0.000000
64209144	0.000000
52422878	0.000000
36803580	0.001438
29758446	0.003337
16565797	0.000000
19490867	0.000000
105429988	0.000000
93750955	0.000000
130340054	0.000000
563031699	0.000000
107381955	0.000000
487367041	0.000000
215824411	0.000000
390455433	0.000000
207878118	0.000000
85891683	0.000000
130357109	0.000000
133929572	0.000000
304774444	0.000000
1294741	0.001794
18142375	0.000150
17363890	0.000010
16139649	0.000005
1002351	0.000010
19344585	0.000005
14085096	0.000005
19346439	0.000005
104203233	0.000010
9142362	0.000010
26985345	0.000010
33852508	0.000005
25702003	0.000009
85794542	0.000005
56169454	0.000005
25995437	0.000005
22021978	0.000005
58836363	0.000005
88722311	0.000202
9442262	0.000010
87652742	0.000005
14190551	0.000142
18874097	0.000010
465973	0.000008
41351472	0.000069
21697211	0.000005
149075605	0.000000
16133363	0.000005
24185807	0.000010
61228125	0.000010
89479311	0.000001
123567601	0.000004
86337034	0.000000
107017176	0.000006
84563846	0.000005
39055030	0.000004
82406734	0.000004
37883682	0.000005
30869029	0.000009
24160143	0.000004
19722805	0.000009
18186507	0.000004
247200654	0.000004
14796276	0.000000
9568572	0.000009
6143852	0.000000
865561	0.000004
240253031	0.000000
7423322	0.001156
1044771	0.001401
4556941	0.000195
9921142	0.002738
1049111	0.002287
2916671	0.000160
1452261	0.002364
17743	0.001246
1049981	0.002390
1403031	0.000511
1117341	0.002398
1118161	0.002365
51421542	0.000795
6100262	0.001980
814153	0.000075
991221	0.002787
795536	0.000167
1116721	0.002700
1468951	0.002559
1269251	0.002602
2217251	0.002262
1044591	0.002598
5516192	0.002236
1975721	0.002385
1118781	0.002637
678953	0.019161
8956052	0.002493
5515802	0.002444
6277512	0.000222
1045141	0.002541
1047451	0.000846
6550132	0.002471
5920812	0.000063
14106930	0.000722
5066391	0.000096
11726932	0.000666
1043241	0.002528
1047961	0.000449
1268821	0.002436
1478151	0.002135
6752812	0.002223
5653212	0.002444
6194262	0.002114
18498684	0.008716
6312972	0.000055
11067992	0.000082
1478471	0.002314
6945012	0.000230
7715252	0.001089
1048661	0.002453
10776252	0.000060
6354792	0.000117
6243662	0.000063
6745742	0.002482
5678622	0.002107
3956091	0.002242
1476651	0.002416
9566042	0.000086
7884642	0.000348
2014851	0.000124
9952802	0.002545
10998792	0.000076
5659662	0.002265
5697472	0.000309
4952751	0.000121
5450132	0.000017
1534321	0.000109
6269452	0.000117
6149912	0.000594
13332922	0.002544
2681811	0.000102
5885472	0.000410
6451962	0.000099
4379101	0.000480
7065032	0.000139
6109052	0.000043
4841921	0.000273
6350182	0.000017
760069	0.000078
3527151	0.001115
8706322	0.000184
7305042	0.000345
10641722	0.000063
6236122	0.000149
9598762	0.002136
3037321	0.001856
7593252	0.000017
7393462	0.000017
820485	0.000204
5410072	0.002471
6016612	0.000128
4462381	0.001038
9035822	0.000060
2271071	0.000112
10009292	0.000139
6463	0.000097
9817642	0.000226
8409452	0.000050
7331262	0.000117
6089552	0.000116
7899292	0.000099
5736262	0.000017
10758112	0.000063
6209332	0.000276
8944162	0.000150
8639402	0.000028
11627	0.000105
21413	0.000019
1389951	0.000023
9562052	0.000169
1034621	0.001856
14505838	0.000161
1159201	0.001856
1471341	0.000050
5511932	0.000043
5190551	0.000241
10733192	0.001018
9835902	0.000017
9641022	0.001856
7543422	0.000074
8069202	0.000017
5634392	0.000017
802970	0.000017
8187632	0.000017
5800082	0.000028
778551	0.000046
10388632	0.000046
318336831	0.000000
104540083	0.000000
166080090	0.000143
63485337	0.006911
21710527	0.000000
24871896	0.000000
67838407	0.000000
26235265	0.000000
107872957	0.000000
525208028	0.000000
80324287	0.000000
87541152	0.000000
15222083	0.006537
68379756	0.000000
21200516	0.001383
48459607	0.000000
45843783	0.000000
13382652	0.000000
192969516	0.001511
6095832	0.000000
16106034	0.000000
24585498	0.002136
234732008	0.000000
527526077	0.000000
428186223	0.000000
14691709	0.006969
23575595	0.000000
20600235	0.000000
17940246	0.000000
90320997	0.000000
116757352	0.000050
76805362	0.000000
24595743	0.000005
25012130	0.000000
36700554	0.000000
80335807	0.000000
193330103	0.000000
43212584	0.000000
19325406	0.000000
22841103	0.004895
382560919	0.000000
20464600	0.000000
378603319	0.000000
42292005	0.000000
20134640	0.000000
119659524	0.000000
262706840	0.000000
20235246	0.000000
27531390	0.003532
320987486	0.000000
53047484	0.000000
104635553	0.000000
63525184	0.000000
45578562	0.000000
191111826	0.000000
28297965	0.000109
69866192	0.000000
131926467	0.004712
239172505	0.000000
318967677	0.000000
111280097	0.000000
67613844	0.000000
44114848	0.000000
19649303	0.000000
115044590	0.000000
811377	0.002554
115965772	0.000006
110756260	0.000000
14430816	0.000000
32387419	0.000006
24866186	0.000000
166905249	0.000000
44860919	0.000000
164438382	0.000000
78502161	0.000000
35399002	0.000000
125481462	0.000244
281635993	0.000000
382823424	0.000000
20055740	0.000000
15719227	0.000000
114729566	0.000000
16150760	0.000000
414248813	0.000000
16143542	0.000000
11928542	0.006453
23440052	0.000000
295345685	0.000000
250588578	0.000000
10228272	0.003979
55822030	0.000004
117018840	0.000000
66652552	0.000000
22638140	0.000000
20068314	0.000000
221988282	0.000000
105106802	0.000000
20436922	0.001695
91083585	0.000000
348611854	0.000000
19916572	0.000000
122771847	0.000000
372723954	0.000000
105520076	0.000000
322711543	0.000000
82724710	0.000000
378659319	0.000000
115395977	0.000000
108247668	0.000000
375759378	0.000000
26173611	0.000635
20132407	0.000000
22519352	0.000000
49391820	0.000000
44578351	0.000000
76572873	0.000000
17530721	0.000002
156436972	0.000000
242289645	0.000000
21891535	0.000000
507672047	0.000000
213969309	0.000000
237676010	0.000000
32309773	0.000615
16747981	0.000004
91408302	0.000000
61051661	0.000000
12433902	0.000000
41906364	0.000000
220880680	0.000000
60784126	0.000012
20057044	0.000000
216288753	0.000000
360060570	0.000000
63145571	0.000000
122009091	0.000000
15002367	0.000000
19772827	0.000000
49227164	0.000000
269485905	0.000000
157055308	0.000000
465838507	0.000000
219990849	0.000000
11167502	0.000001
93704586	0.000000
20536157	0.051685
40208725	0.000000
79051374	0.000000
59454817	0.000000
25904310	0.000039
16736535	0.002516
388421804	0.000000
15989935	0.000000
17495686	0.000000
19709742	0.000000
95222877	0.000000
540216621	0.000000
8369072	0.000000
217550112	0.000000
22486912	0.000000
58580887	0.000000
143036737	0.000000
53477757	0.000000
340402493	0.000000
41692369	0.000005
382267114	0.000379
17928329	0.000000
19695915	0.000000
110658910	0.000000
448754463	0.000000
17489246	0.000000
407397848	0.000000
263451932	0.000000
31353077	0.005901
50901147	0.000029
14503124	0.000919
34771668	0.000048
17140787	0.001621
341840097	0.000000
292970754	0.000000
134672920	0.000029
146729999	0.000000
233909647	0.000000
44409315	0.000032
276494428	0.000000
337952973	0.000000
21075893	0.000000
501724209	0.000000
446023451	0.000000
15520280	0.000054
16287001	0.000029
211614808	0.000000
47495471	0.000029
548631386	0.000000
15070932	0.000165
298757008	0.000000
273682368	0.000005
26280712	0.000107
5442012	0.002785
18581803	0.003535
84043660	0.000068
146155608	0.002488
105895378	0.000004
362626342	0.000000
127935456	0.000000
24742040	0.001475
20880546	0.000586
24942585	0.000122
290660713	0.000000
17586739	0.000029
39547783	0.000034
312604104	0.000000
45509346	0.000029
261387085	0.000000
46762510	0.000000
258203336	0.000000
115313263	0.000000
15653423	0.000122
309064372	0.000029
325106566	0.000000
41226089	0.000029
31618280	0.000029
331937605	0.000000
452342492	0.000000
45862693	0.000036
59414975	0.000147
316604582	0.000000
46241569	0.000031
15154217	0.000804
245394117	0.000000
17564647	0.000021
238308325	0.000000
23215572	0.000000
412490506	0.000000
5623612	0.000042
28478859	0.000000
288231953	0.000000
15227791	0.003206
384388981	0.000029
306445007	0.000029
250303199	0.000068
61598133	0.000032
88971791	0.000029
548539370	0.000000
310233571	0.000029
384621304	0.000000
210731960	0.000000
339943969	0.000000
12044602	0.012944
17803303	0.001644
67818595	0.000173
15857157	0.000019
59525600	0.000125
7801032	0.000032
268788852	0.000000
69314323	0.000000
262775327	0.000000
155976326	0.000484
207752295	0.000117
488838920	0.000000
422253889	0.000000
22461427	0.011049
222640532	0.000477
225140058	0.000036
189477029	0.000029
277139373	0.000000
281159810	0.000000
290097288	0.000096
259074185	0.000000
60725654	0.000000
74651704	0.000036
87741382	0.000009
241214783	0.000000
522817585	0.000000
71606873	0.000010
156550354	0.000000
63760513	0.000000
437851930	0.000000
15693493	0.004124
415711683	0.000000
121258930	0.000316
146867687	0.000000
247031120	0.000000
26800967	0.000000
42164376	0.000000
18713254	0.004599
143172151	0.000105
285272807	0.000000
36113543	0.000000
309325161	0.000000
210639349	0.000000
221636679	0.000000
157652825	0.000022
93905958	0.003177
16464746	0.001944
198876913	0.000029
307642294	0.000029
16563442	0.000000
54918110	0.000029
411273721	0.000029
417927586	0.000061
103661402	0.000029
18281536	0.000041
46423291	0.000137
356447837	0.000000
187744415	0.000037
63787760	0.000037
148497957	0.000016
304679484	0.000171
104354609	0.000000
145608536	0.000000
42057383	0.000009
172161833	0.000000
417622555	0.000000
107418464	0.000034
157218534	0.002336
34684258	0.000000
433771509	0.000000
378291801	0.000000
14180231	0.000110
538698377	0.000000
194171761	0.000000
20323999	0.000029
326659062	0.000000
14903310	0.000043
22565101	0.000072
18313840	0.000029
469024995	0.000035
334720386	0.000000
114881835	0.000000
21840874	0.000029
72156360	0.000029
122402280	0.000029
256974037	0.000000
323292633	0.000036
249518215	0.000000
278062722	0.000000
12513472	0.002307
61853583	0.002459
269478935	0.000000
286012612	0.000000
93031021	0.001510
26978430	0.000233
23057107	0.000000
499839056	0.000000
307206030	0.000000
156411211	0.000000
252882791	0.000252
136130217	0.000000
28281437	0.000000
320463544	0.000000
15002416	0.000000
377537266	0.000000
20274104	0.001526
21741551	0.000088
217158161	0.000094
197134784	0.000117
399404516	0.000029
77888423	0.002686
395689714	0.000000
496262970	0.000000
177591671	0.000000
314038032	0.000079
15122553	0.000000
184647530	0.000000
168884851	0.000000
17719233	0.000000
46059563	0.000000
58598187	0.000088
114885858	0.000000
293850289	0.001589
102277764	0.000000
495274384	0.000000
34441838	0.000000
61430272	0.001714
100378864	0.000000
90574845	0.000000
100383683	0.000000
98567547	0.000000
53878981	0.000000
103351876	0.000000
116624797	0.000000
111518916	0.000000
99066209	0.000000
102895166	0.000000
101362168	0.000000
106060171	0.000000
53815969	0.000000
116379446	0.000000
103218859	0.000000
100844057	0.000000
111215825	0.000000
103509313	0.000000
100382616	0.000000
109622555	0.000000
18009781	0.000088
26073572	0.000088
120252183	0.000000
21122950	0.000000
21581503	0.000826
34868965	0.000000
233336165	0.000088
19767193	0.000014
11178672	0.001726
15484063	0.000104
23962323	0.002813
11317392	0.000208
22931893	0.000102
26858764	0.002001
20574354	0.000088
21982720	0.002258
104070525	0.000001
58963156	0.000001
3026061	0.000176
16472065	0.000088
15463671	0.000088
73975665	0.000120
16889060	0.000176
112508240	0.004111
60746953	0.000088
