#Network: CollegeMsg.txt
#Nodes: 1899	Edges: 20296
#NodeId	EigenVector
380	0.004206
381	0.002393
382	0.015121
383	0.002426
384	0.000360
385	0.007978
386	0.030411
387	0.002152
388	0.012923
389	0.069573
390	0.000680
391	0.053667
392	0.053637
393	0.036913
394	0.020984
395	0.004486
396	0.055922
397	0.003657
398	0.065848
399	0.016215
400	0.133956
401	0.004056
402	0.036897
403	0.006154
404	0.007660
405	0.010924
406	0.005835
407	0.022024
408	0.005792
409	0.024798
410	0.002939
411	0.015997
412	0.000242
413	0.009568
414	0.012108
415	0.036671
416	0.002087
417	0.000538
418	0.004815
419	0.020205
420	0.015138
421	0.001940
422	0.047545
423	0.013831
424	0.005923
425	0.014448
426	0.000063
427	0.001667
428	0.027816
429	0.047646
430	0.044616
431	0.067968
432	0.004022
433	0.000257
434	0.002371
435	0.019472
436	0.013459
437	0.033263
438	0.002572
439	0.031347
440	0.007367
441	0.014745
442	0.005343
443	0.046521
444	0.012731
445	0.019852
446	0.015090
447	0.043007
448	0.036309
449	0.027748
450	0.000554
451	0.021858
452	0.016467
453	0.008514
454	0.056708
455	0.000180
456	0.060255
457	0.002397
458	0.000180
459	0.012879
460	0.038883
461	0.001636
462	0.025410
463	0.049530
464	0.019109
465	0.007586
466	0.018802
467	0.001776
468	0.008560
469	0.008520
470	0.008063
471	0.000977
472	0.018088
473	0.006235
474	0.071022
475	0.084769
476	0.013579
477	0.015081
478	0.005394
479	0.050633
480	0.009798
481	0.051786
482	0.068378
483	0.019760
484	0.014942
485	0.000077
486	0.000860
487	0.013215
488	0.016211
489	0.002218
490	0.000423
491	0.000242
492	0.014196
493	0.001733
494	0.013401
495	0.065929
496	0.007142
497	0.004446
498	0.045263
499	0.013140
500	0.000667
501	0.003369
502	0.076404
503	0.015504
504	0.038740
505	0.004617
506	0.000242
507	0.001475
508	0.002613
509	0.034629
510	0.000674
511	0.005413
512	0.015309
513	0.051071
514	0.035746
515	0.007902
516	0.002694
517	0.032238
518	0.011519
519	0.015257
520	0.041027
521	0.000607
522	0.004344
523	0.085740
524	0.000181
525	0.028704
526	0.000163
527	0.052692
528	0.018909
529	0.002978
530	0.001941
531	0.000860
532	0.003413
533	0.000488
534	0.003134
535	0.002169
536	0.036745
537	0.001642
538	0.046087
539	0.014770
540	0.033471
541	0.027975
542	0.036511
543	0.040684
544	0.022166
545	0.028209
546	0.041373
547	0.029513
548	0.013384
549	0.032334
550	0.000278
551	0.025886
552	0.002192
553	0.001384
554	0.003274
555	0.023259
556	0.013164
557	0.036114
558	0.000680
559	0.002313
560	0.017503
561	0.049758
562	0.002707
563	0.003234
564	0.012989
565	0.000181
566	0.031639
567	0.022540
568	0.000383
569	0.028190
570	0.027233
571	0.007291
572	0.013186
573	0.020351
574	0.003784
575	0.000898
576	0.011056
577	0.003127
578	0.001870
579	0.012839
580	0.000240
581	0.003748
582	0.026412
583	0.061775
584	0.012912
585	0.005854
586	0.062500
587	0.013870
588	0.008359
589	0.000929
590	0.019506
591	0.003376
592	0.038696
593	0.014462
594	0.008678
595	0.040257
596	0.050188
597	0.006681
598	0.125941
599	0.040664
600	0.024642
601	0.034572
602	0.003216
603	0.025051
604	0.000719
605	0.073310
606	0.004111
607	0.044440
608	0.000924
609	0.028193
610	0.007074
611	0.002990
612	0.003880
613	0.012804
614	0.001971
615	0.050086
616	0.008407
617	0.080730
618	0.003969
619	0.004873
620	0.030184
621	0.045142
622	0.004527
623	0.000059
624	0.013409
625	0.004614
626	0.110419
627	0.005531
628	0.000185
629	0.003651
630	0.000118
631	0.000745
632	0.027156
633	0.000010
634	0.008682
635	0.004680
636	0.022121
637	0.001726
638	0.131185
639	0.049389
640	0.036350
641	0.004480
642	0.024626
643	0.001631
644	0.059919
645	0.011489
646	0.016880
647	0.000145
648	0.003240
649	0.019030
650	0.001283
651	0.003332
652	0.052495
653	0.001177
654	0.054035
655	0.004201
656	0.000008
657	0.001808
658	0.014641
659	0.032174
660	0.000715
661	0.001409
662	0.000229
663	0.001419
664	0.000008
665	0.000428
666	0.002569
667	0.006862
668	0.000008
669	0.004441
670	0.000008
671	0.000008
672	0.000008
673	0.053909
674	0.015522
675	0.014880
676	0.029020
677	0.001952
678	0.011287
679	0.056907
680	0.003691
681	0.039340
682	0.012972
683	0.052954
684	0.000860
685	0.001076
686	0.037784
687	0.043457
688	0.004226
689	0.009332
690	0.000130
691	0.001186
692	0.001177
693	0.001177
694	0.001177
695	0.001177
696	0.001443
697	0.046080
698	0.022652
699	0.004635
700	0.041172
701	0.055968
702	0.000256
703	0.000705
704	0.054774
705	0.004610
706	0.006610
707	0.021499
708	0.044010
709	0.000272
710	0.033771
711	0.068950
712	0.042506
713	0.098425
714	0.012970
715	0.001567
716	0.007678
717	0.000407
718	0.000407
719	0.037179
720	0.000811
721	0.029198
722	0.000072
723	0.000298
724	0.006955
725	0.017507
726	0.031076
727	0.015306
728	0.004550
729	0.000385
730	0.000086
731	0.003020
732	0.001888
733	0.028815
734	0.032379
735	0.013809
736	0.001156
737	0.002588
738	0.010506
739	0.030384
740	0.007073
741	0.014981
742	0.000121
743	0.015209
744	0.000315
745	0.000059
746	0.003070
747	0.013867
748	0.000557
749	0.011679
750	0.000407
751	0.000677
752	0.013186
753	0.059723
754	0.012162
755	0.004229
756	0.000454
757	0.006426
758	0.052992
759	0.009633
760	0.002557
761	0.004499
762	0.014252
763	0.000034
764	0.004165
765	0.017535
766	0.042420
767	0.003532
768	0.012351
769	0.016769
770	0.055937
771	0.016059
772	0.000212
773	0.020504
774	0.027693
775	0.000231
776	0.025850
777	0.024781
778	0.008694
779	0.012315
780	0.010268
781	0.016636
782	0.006000
783	0.077355
784	0.029056
785	0.000956
786	0.000257
787	0.000698
788	0.022193
789	0.000189
790	0.006185
791	0.000362
792	0.037886
793	0.003154
794	0.047499
795	0.008718
796	0.000057
797	0.019379
798	0.021183
799	0.048234
800	0.007045
801	0.009762
802	0.022914
803	0.000014
804	0.000160
805	0.005803
806	0.002983
807	0.000016
808	0.000894
809	0.044620
810	0.010887
811	0.003515
812	0.005402
813	0.000154
814	0.017696
815	0.033832
816	0.013578
817	0.037893
818	0.017918
819	0.027556
820	0.000860
821	0.002872
822	0.029583
823	0.080721
824	0.009162
825	0.023155
826	0.006405
827	0.000652
828	0.003779
829	0.000116
830	0.022745
831	0.027889
832	0.014116
833	0.001002
834	0.044677
835	0.056898
836	0.006246
837	0.000319
838	0.009648
839	0.000981
840	0.074888
841	0.021202
842	0.001223
843	0.018676
844	0.017028
845	0.000003
846	0.003350
847	0.030932
848	0.000575
849	0.009710
850	0.000666
851	0.002347
852	0.038615
853	0.027741
854	0.000160
855	0.000131
856	0.013805
857	0.006503
858	0.000569
859	0.062815
860	0.000180
861	0.005058
862	0.021997
863	0.012008
864	0.024104
865	0.005938
866	0.013096
867	0.000191
868	0.025012
869	0.007265
870	0.010074
871	0.023767
872	0.000580
873	0.002722
874	0.010571
875	0.000216
876	0.000757
877	0.000066
878	0.016526
879	0.001883
880	0.000066
881	0.010583
882	0.014551
883	0.000401
884	0.010649
885	0.001180
886	0.018530
887	0.014549
888	0.012731
889	0.012731
890	0.013265
891	0.012731
892	0.012731
893	0.020848
894	0.012731
895	0.012731
896	0.012731
897	0.012731
898	0.016160
899	0.031588
900	0.012742
901	0.039911
902	0.012731
903	0.001527
904	0.012731
905	0.012731
906	0.000042
907	0.013592
908	0.014954
909	0.012988
910	0.012731
911	0.012731
912	0.004495
913	0.012879
914	0.000105
915	0.023961
916	0.000474
917	0.000977
918	0.000418
919	0.021365
920	0.000670
921	0.000297
922	0.002479
923	0.001847
924	0.008202
925	0.000176
926	0.017074
927	0.002919
928	0.035966
929	0.009878
930	0.009878
931	0.010761
932	0.005161
933	0.007252
934	0.004469
935	0.000486
936	0.000133
937	0.000094
938	0.034399
939	0.005757
940	0.025503
941	0.000449
942	0.010524
943	0.008871
944	0.006420
945	0.000219
946	0.000009
947	0.000009
948	0.000244
949	0.021152
950	0.028400
951	0.000409
952	0.009134
953	0.012014
954	0.002238
955	0.002752
956	0.005677
957	0.008663
958	0.000795
959	0.002738
960	0.000382
961	0.004994
962	0.000339
963	0.003258
964	0.019132
965	0.000248
966	0.010243
967	0.035178
968	0.000010
969	0.030017
970	0.016577
971	0.008693
972	0.000092
973	0.027447
974	0.020520
975	0.022839
976	0.000060
977	0.004846
978	0.013830
979	0.001018
980	0.010251
981	0.000699
982	0.000862
983	0.013381
984	0.007089
985	0.004383
986	0.026854
987	0.002704
988	0.003359
989	0.000170
990	0.017444
991	0.023982
992	0.012734
993	0.011000
994	0.012047
995	0.025216
996	0.014421
997	0.022283
998	0.013648
999	0.003422
1000	0.019707
1001	0.005828
1002	0.008592
1003	0.000071
1004	0.033256
1005	0.018805
1006	0.011246
1007	0.000180
1008	0.000169
1009	0.011911
1010	0.000262
1011	0.001108
1012	0.000125
1013	0.005208
1014	0.026998
1015	0.010866
1016	0.002813
1017	0.000700
1018	0.039405
1019	0.004494
1020	0.001027
1021	0.025436
1022	0.003523
1023	0.007699
1024	0.000328
1025	0.000510
1026	0.034427
1027	0.001391
1028	0.001835
1029	0.006711
1030	0.000060
1031	0.011483
1032	0.015966
1033	0.025672
1034	0.019068
1035	0.000395
1036	0.027310
1037	0.005666
1038	0.004145
1039	0.024951
1040	0.005254
1041	0.006328
1042	0.075580
1043	0.015154
1044	0.002552
1045	0.001575
1046	0.002767
1047	0.001273
1048	0.000109
1049	0.010833
1050	0.023563
1051	0.002806
1052	0.008326
1053	0.007809
1054	0.002721
1055	0.001391
1056	0.036696
1057	0.000066
1058	0.001183
1059	0.005224
1060	0.004319
1061	0.000450
1062	0.014209
1063	0.001709
1064	0.001798
1065	0.001640
1066	0.007491
1067	0.000108
1068	0.046098
1069	0.016916
1070	0.007623
1071	0.007428
1072	0.020819
1073	0.000180
1074	0.001735
1075	0.001741
1076	0.000428
1077	0.000393
1078	0.002905
1079	0.017061
1080	0.008636
1081	0.011381
1082	0.000003
1083	0.006727
1084	0.000410
1085	0.000410
1086	0.000410
1087	0.001866
1088	0.000016
1089	0.000273
1090	0.000383
1091	0.005056
1092	0.002448
1093	0.019419
1094	0.000472
1095	0.000126
1096	0.000035
1097	0.014060
1098	0.002359
1099	0.015938
1100	0.005926
1101	0.005867
1102	0.005839
1103	0.021600
1104	0.003677
1105	0.004704
1106	0.004306
1107	0.003726
1108	0.002191
1109	0.000029
1110	0.016282
1111	0.011847
1112	0.000257
1113	0.041466
1114	0.000852
1115	0.000228
1116	0.001788
1117	0.013669
1118	0.046860
1119	0.000156
1120	0.002698
1121	0.010729
1122	0.001838
1123	0.001765
1124	0.002741
1125	0.001485
1126	0.001206
1127	0.047368
1128	0.000085
1129	0.006325
1130	0.011716
1131	0.006515
1132	0.025856
1133	0.002359
1134	0.001391
1135	0.001075
1136	0.024186
1137	0.001891
1138	0.010750
1139	0.006708
1140	0.000205
1141	0.001500
1142	0.047208
1143	0.001391
1144	0.001405
1145	0.001391
1146	0.001907
1147	0.001391
1148	0.001391
1149	0.001572
1150	0.001391
1151	0.001391
1152	0.001391
1153	0.012240
1154	0.003303
1155	0.000482
1156	0.001476
1157	0.001517
1158	0.022731
1159	0.000011
1160	0.000164
1161	0.006085
1162	0.016818
1163	0.009133
1164	0.000180
1165	0.001587
1166	0.000158
1167	0.026937
1168	0.017646
1169	0.031200
1170	0.000033
1171	0.003301
1172	0.000029
1173	0.007902
1174	0.005791
1175	0.007335
1176	0.002534
1177	0.009493
1178	0.006484
1179	0.001364
1180	0.005257
1181	0.026643
1182	0.008883
1183	0.032951
1184	0.025091
1185	0.045487
1186	0.005428
1187	0.006325
1188	0.007571
1189	0.055449
1190	0.036650
1191	0.006104
1192	0.001987
1193	0.005070
1194	0.000396
1195	0.001367
1196	0.020728
1197	0.003024
1198	0.008574
1199	0.000705
1200	0.000106
1201	0.000877
1202	0.000176
1203	0.000346
1204	0.000003
1205	0.000021
1206	0.003719
1207	0.005060
1208	0.004198
1209	0.003039
1210	0.002839
1211	0.014518
1212	0.002510
1213	0.007156
1214	0.011127
1215	0.016560
1216	0.009561
1217	0.020012
1218	0.000233
1219	0.000628
1220	0.010894
1221	0.002359
1222	0.002557
1223	0.003724
1224	0.008536
1225	0.000204
1226	0.002907
1227	0.021188
1228	0.000468
1229	0.002461
1230	0.000130
1231	0.023144
1232	0.007330
1233	0.003401
1234	0.016576
1235	0.001780
1236	0.044327
1237	0.005305
1238	0.020295
1239	0.001977
1240	0.000475
1241	0.002228
1242	0.000380
1243	0.000171
1244	0.011987
1245	0.000601
1246	0.024631
1247	0.000363
1248	0.011938
1249	0.002214
1250	0.000877
1251	0.002600
1252	0.004941
1253	0.014982
1254	0.000169
1255	0.082275
1256	0.001488
1257	0.000108
1258	0.000576
1259	0.000128
1260	0.030539
1261	0.006050
1262	0.012593
1263	0.000813
1264	0.000454
1265	0.007110
1266	0.002461
1267	0.001687
1268	0.011352
1269	0.019000
1270	0.007775
1271	0.009579
1272	0.009911
1273	0.002542
1274	0.001447
1275	0.000044
1276	0.001432
1277	0.000926
1278	0.000106
1279	0.006707
1280	0.048437
1281	0.073063
1282	0.002501
1283	0.062364
1284	0.017574
1285	0.059917
1286	0.006346
1287	0.002242
1288	0.004446
1289	0.002497
1290	0.005082
1291	0.004132
1292	0.005716
1293	0.001075
1294	0.005741
1295	0.005404
1296	0.001221
1297	0.010151
1298	0.001280
1299	0.004647
1300	0.000554
1301	0.001832
1302	0.014591
1303	0.005984
1304	0.005928
1305	0.000144
1306	0.000681
1307	0.002461
1308	0.014630
1309	0.002461
1310	0.020595
1311	0.000813
1312	0.059595
1313	0.029004
1314	0.000686
1315	0.002666
1316	0.003313
1317	0.012092
1318	0.000029
1319	0.000650
1320	0.001108
1321	0.000138
1322	0.000269
1323	0.004204
1324	0.001181
1325	0.008957
1326	0.006033
1327	0.000352
1328	0.004052
1329	0.008609
1330	0.000160
1331	0.001093
1332	0.023627
1333	0.000005
1334	0.005774
1335	0.003418
1336	0.006775
1337	0.002504
1338	0.026080
1339	0.015859
1340	0.015169
1341	0.000160
1342	0.007152
1343	0.060507
1344	0.012571
1345	0.000188
1346	0.038019
1347	0.000180
1348	0.000262
1349	0.006683
1350	0.001688
1351	0.001130
1352	0.003848
1353	0.003210
1354	0.008221
1355	0.005299
1356	0.005797
1357	0.002461
1358	0.004820
1359	0.007904
1360	0.000095
1361	0.000349
1362	0.006482
1363	0.000754
1364	0.000269
1365	0.007713
1366	0.000022
1367	0.003871
1368	0.000907
1369	0.006461
1370	0.001307
1371	0.002268
1372	0.009358
1373	0.020395
1374	0.000529
1375	0.006565
1376	0.002509
1377	0.005413
1378	0.001304
1379	0.018306
1380	0.003322
1381	0.020418
1382	0.000627
1383	0.002581
1384	0.004025
1385	0.005791
1386	0.005871
1387	0.023849
1388	0.000085
1389	0.000128
1390	0.002519
1391	0.000375
1392	0.000756
1393	0.001990
1394	0.000847
1395	0.018270
1396	0.000685
1397	0.006078
1398	0.002697
1399	0.000751
1400	0.001594
1401	0.004859
1402	0.051081
1403	0.017522
1404	0.000039
1405	0.000536
1406	0.026546
1407	0.000793
1408	0.000824
1409	0.005951
1410	0.001137
1411	0.000005
1412	0.004444
1413	0.005732
1414	0.005110
1415	0.014169
1416	0.029292
1417	0.002926
1418	0.002461
1419	0.016061
1420	0.009908
1421	0.003132
1422	0.000317
1423	0.016549
1424	0.000149
1425	0.014021
1426	0.004046
1427	0.000553
1428	0.002461
1429	0.000375
1430	0.003921
1431	0.002238
1432	0.000085
1433	0.014016
1434	0.017221
1435	0.002533
1436	0.013504
1437	0.000243
1438	0.002822
1439	0.000021
1440	0.028959
1441	0.001563
1442	0.000107
1443	0.000707
1444	0.009347
1445	0.003662
1446	0.000245
1447	0.000253
1448	0.000101
1449	0.004077
1450	0.003024
1451	0.003474
1452	0.005642
1453	0.004062
1454	0.000276
1455	0.000450
1456	0.001806
1457	0.001806
1458	0.001806
1459	0.001806
1460	0.001806
1461	0.002115
1462	0.000348
1463	0.040431
1464	0.000077
1465	0.000077
1466	0.000077
1467	0.007149
1468	0.001799
1469	0.000051
1470	0.002613
1471	0.000077
1472	0.027909
1473	0.000077
1474	0.011255
1475	0.000202
1476	0.000469
1477	0.002461
1478	0.002828
1479	0.000947
1480	0.003220
1481	0.000376
1482	0.002556
1483	0.002359
1484	0.000040
1485	0.011152
1486	0.000099
1487	0.015250
1488	0.014106
1489	0.022811
1490	0.000003
1491	0.001221
1492	0.000561
1493	0.012855
1494	0.000228
1495	0.000102
1496	0.001696
1497	0.015235
1498	0.000080
1499	0.000188
1500	0.002609
1501	0.005581
1502	0.001938
1503	0.000031
1504	0.001295
1505	0.010562
1506	0.002461
1507	0.008024
1508	0.004547
1509	0.011255
1510	0.008704
1511	0.000594
1512	0.002461
1513	0.002199
1514	0.001110
1515	0.000567
1516	0.000149
1517	0.031541
1518	0.007811
1519	0.005525
1520	0.021259
1521	0.007555
1522	0.017893
1523	0.004411
1524	0.000065
1525	0.003630
1526	0.005386
1527	0.000213
1528	0.000846
1529	0.001006
1530	0.000302
1531	0.000031
1532	0.000160
1533	0.000601
1534	0.007216
1535	0.003098
1536	0.000039
1537	0.000250
1538	0.003480
1539	0.025509
1540	0.017026
1541	0.001418
1542	0.010150
1543	0.044687
1544	0.000065
1545	0.011950
1546	0.018330
1547	0.000049
1548	0.002284
1549	0.000038
1550	0.001225
1551	0.001557
1552	0.000055
1553	0.000346
1554	0.007689
1555	0.025515
1556	0.005654
1557	0.002443
1558	0.005789
1559	0.002461
1560	0.000376
1561	0.007844
1562	0.010676
1563	0.000326
1564	0.003131
1565	0.030701
1566	0.001259
1567	0.000121
1568	0.007201
1569	0.000043
1570	0.000003
1571	0.000060
1572	0.000005
1573	0.015335
1574	0.000126
1575	0.002183
1576	0.014253
1577	0.019494
1578	0.005658
1579	0.008362
1580	0.025558
1581	0.000102
1582	0.006789
1583	0.001021
1584	0.000153
1585	0.024114
1586	0.000261
1587	0.004344
1588	0.001591
1589	0.002355
1590	0.000094
1591	0.000322
1592	0.000405
1593	0.000097
1594	0.002454
1595	0.000001
1596	0.000003
1597	0.002792
1598	0.063929
1599	0.000304
1600	0.000475
1601	0.039611
1602	0.000151
1603	0.008882
1604	0.000544
1605	0.000187
1606	0.000079
1607	0.000000
1608	0.001492
1609	0.001985
1610	0.000027
1611	0.000160
1612	0.000001
1613	0.000007
1614	0.000281
1615	0.000085
1616	0.009991
1617	0.000346
1618	0.003284
1619	0.018107
1620	0.002071
1621	0.007947
1622	0.006457
1623	0.003044
1624	0.056025
1625	0.004219
1626	0.010555
1627	0.000238
1628	0.000087
1629	0.006937
1630	0.004235
1631	0.000091
1632	0.000173
1633	0.000223
1634	0.000553
1635	0.000184
1636	0.000311
1637	0.006798
1638	0.000641
1639	0.004726
1640	0.003111
1641	0.029619
1642	0.017786
1643	0.003269
1644	0.038915
1645	0.008957
1646	0.004177
1647	0.031958
1648	0.021513
1649	0.005400
1650	0.003024
1651	0.003024
1652	0.005620
1653	0.001037
1654	0.000055
1655	0.049727
1656	0.001044
1657	0.016768
1658	0.000312
1659	0.000092
1660	0.000071
1661	0.000969
1662	0.002166
1663	0.000031
1664	0.002359
1665	0.025303
1666	0.000060
1667	0.012290
1668	0.003633
1669	0.019634
1670	0.001866
1671	0.000110
1672	0.000074
1673	0.005277
1674	0.000309
1675	0.028136
1676	0.005887
1677	0.000107
1678	0.004677
1679	0.000725
1680	0.000646
1681	0.030356
1682	0.008549
1683	0.005552
1684	0.000032
1685	0.000049
1686	0.024880
1687	0.000038
1688	0.002877
1689	0.007989
1690	0.005226
1691	0.002461
1692	0.006758
1693	0.000012
1694	0.001099
1695	0.000034
1696	0.000012
1697	0.000201
1698	0.006909
1699	0.000368
1700	0.000777
1701	0.005150
1702	0.000156
1703	0.000095
1704	0.000684
1705	0.000237
1706	0.004097
1707	0.000250
1708	0.001073
1709	0.000374
1710	0.005525
1711	0.001985
1712	0.000107
1713	0.062870
1714	0.000239
1715	0.002498
1716	0.001230
1717	0.001824
1718	0.001073
1719	0.003130
1720	0.000203
1721	0.001304
1722	0.000419
1723	0.000170
1724	0.016247
1725	0.000343
1726	0.000000
1727	0.006833
1728	0.005301
1729	0.000115
1730	0.007660
1731	0.025380
1732	0.000155
1733	0.000478
1734	0.000991
1735	0.000143
1736	0.001153
1737	0.008035
1738	0.004031
1739	0.003005
1740	0.000171
1741	0.008107
1742	0.010655
1743	0.001630
1744	0.005689
1745	0.004704
1746	0.000207
1747	0.002349
1748	0.008497
1749	0.015014
1750	0.010118
1751	0.001985
1752	0.006263
1753	0.003033
1754	0.002484
1755	0.000075
1756	0.017268
1757	0.000143
1758	0.003474
1759	0.003024
1760	0.003513
1761	0.000106
1762	0.020420
1763	0.011636
1764	0.000397
1765	0.000175
1766	0.000011
1767	0.000648
1768	0.000659
1769	0.000488
1770	0.000488
1771	0.007401
1772	0.001279
1773	0.000879
1774	0.000091
1775	0.002049
1776	0.000488
1777	0.000488
1778	0.000423
1779	0.003657
1780	0.000237
1781	0.024448
1782	0.000102
1783	0.011582
1784	0.003969
1785	0.011537
1786	0.003088
1787	0.000480
1788	0.000430
1789	0.020386
1790	0.003657
1791	0.011111
1792	0.007043
1793	0.002056
1794	0.000173
1795	0.001985
1796	0.005133
1797	0.000000
1798	0.000000
1799	0.004209
1800	0.000294
1801	0.000001
1802	0.000000
1803	0.002359
1804	0.000212
1805	0.000221
1806	0.002540
1807	0.019828
1808	0.009356
1809	0.006013
1810	0.000190
1811	0.000586
1812	0.000000
1813	0.000000
1814	0.002431
1815	0.000216
1816	0.000010
1817	0.000181
1818	0.000181
1819	0.000181
1820	0.000181
1821	0.000181
1822	0.000181
1823	0.000181
1824	0.000181
1825	0.000181
1826	0.000181
1827	0.000181
1828	0.002355
1829	0.005525
1830	0.000039
1831	0.023990
1832	0.000018
1833	0.000022
1834	0.000038
1835	0.000038
1836	0.002541
1837	0.000277
1838	0.005525
1839	0.007857
1840	0.000162
1841	0.000042
1842	0.000160
1843	0.000160
1844	0.000023
1845	0.000041
1846	0.000147
1847	0.000197
1848	0.000942
1849	0.000160
1850	0.000147
1851	0.000147
1852	0.001188
1853	0.000034
1854	0.000536
1855	0.000106
1856	0.005525
1857	0.005525
1858	0.000060
1859	0.000469
1860	0.000208
1861	0.000106
1862	0.000545
1863	0.000005
